SK_ID_BUREAU,MONTHS_BALANCE,STATUS
6779889,-22,C
6560482,-10,X
6013833,-14,C
6566795,-45,X
5369087,-52,0
6086457,-15,X
6448060,-9,C
5535674,-31,C
6436810,-27,0
6747999,-81,C
5279232,-68,C
5023859,-8,X
6586540,-17,C
6009950,-6,0
6732640,-77,C
6744255,-7,0
6438383,-21,0
6763603,-11,0
6191742,-5,C
6429328,0,0
6173285,-43,X
6176419,-3,C
6669409,-16,C
6460325,-62,X
6308371,-22,C
5703312,-78,C
6111602,-67,0
5034012,-6,0
5852162,-40,0
6481209,-21,0
6364666,-1,0
6015919,-33,X
5795444,-42,0
6583662,-42,C
6658665,-24,C
5853734,-9,C
6112686,-4,0
5614907,-28,X
5180596,-31,C
6800465,-13,C
5819845,-36,1
5819956,-8,C
5518843,-22,C
6424081,-1,X
5929216,-11,C
5474938,-22,0
6268856,-17,C
6711231,-30,0
5987529,-36,X
5769644,-20,X
5464949,-13,C
6786096,-83,X
5352941,-9,X
5117138,-94,0
6398368,-58,C
6105384,-39,X
5774636,-9,C
5922036,-1,C
6776333,-18,C
6804093,-43,C
5036821,-53,X
6230593,-48,C
5145782,-30,0
6605273,-11,C
5832545,-41,0
6343699,-18,C
5736363,-8,0
6518331,-24,C
5833782,-13,C
6230509,-12,C
6399873,-36,0
5878147,-33,0
6407775,-18,0
6817419,-26,C
6525330,-18,C
5818241,-26,X
5901569,-14,C
5922971,-10,C
6708579,-30,C
6547758,-2,X
5344786,-11,C
6060512,-18,C
6525561,-9,0
5981374,-16,0
6074426,-36,C
6574396,-42,0
5223672,-17,X
5477976,-23,C
5732209,-17,C
6568083,-9,0
5976249,-31,X
6085226,-16,C
6410019,0,C
5771882,-15,C
6106810,-23,C
6549909,0,C
6229889,-2,C
6829599,-32,C
6645476,-21,X
5230554,-14,X
6550415,-17,X
6521057,-1,C
5713149,-23,C
5599059,-80,X
5444905,-1,0
5053732,0,0
6548362,-22,C
6830017,-18,C
5868301,-13,C
6346541,-15,C
6399050,-17,0
6106864,-8,C
6336331,-11,0
5807173,-20,C
5752174,-55,X
5958626,-18,0
6483545,-2,C
6105317,-29,0
6013253,-23,0
6727508,-44,C
6333339,-23,X
6332427,-33,1
5678228,-64,0
6073475,-28,0
6801701,-50,C
5062239,-41,C
6399897,-57,X
6015355,-47,C
6732173,-56,X
6575535,-30,X
6579348,-7,C
6492001,-11,0
5436611,-1,C
6759064,-23,X
6298908,-12,X
6790232,-57,C
5731953,-21,0
6510371,-5,C
6112768,-15,C
5061432,-15,0
5017348,-5,X
6718597,-55,C
6029020,-36,X
6798129,-87,0
6432142,-58,C
6459933,-34,C
6346376,-1,C
6560711,-40,0
5003922,-30,0
5993963,-7,X
6460534,-55,0
6308123,-27,0
6424259,-10,C
6372520,-88,0
6704437,-1,C
6210425,-59,0
6290093,-59,2
6191252,-96,C
6796318,-33,C
5833538,-82,X
6601664,-33,C
6743679,-1,0
6804479,-4,X
5689773,-89,X
6195715,-43,C
6026229,-4,C
5947371,-7,0
6742406,-9,X
5010191,-48,C
6423865,-4,C
5092274,-31,X
5563269,-26,C
5984286,-26,0
6801484,-12,C
5632847,-74,C
6748055,-80,0
6833933,-17,X
6526478,-21,C
6664775,-23,0
5270397,-8,0
6671744,-88,C
5399058,-22,C
5940450,-15,X
5936908,-16,0
6059991,-11,0
5096766,-16,X
5090967,-82,X
5231257,-1,0
6345767,-11,C
5105744,-1,0
6730017,-8,0
5811152,-37,0
5718837,-34,X
5829045,-9,C
6603996,-20,0
5628955,-48,X
5062203,-18,0
5932840,-18,X
5956047,-8,0
6674611,-41,C
6177518,-55,X
5963546,-4,C
6232634,-71,X
6283654,-49,0
5067521,-5,0
6025368,-16,C
6030265,-76,0
6375062,-56,X
5189480,-32,X
6732874,-10,C
5170041,-10,0
5468694,-53,0
5388911,-51,C
6140954,-11,C
5003768,0,0
5342776,-3,0
5939503,-4,C
5925017,-30,C
5051100,-57,C
6205888,-21,0
5388628,-79,C
6051010,-40,5
6368647,-54,5
6130377,-35,C
6070851,-7,C
5914441,-54,C
6104530,-32,C
6436696,-15,X
5625701,-42,C
5971002,-2,C
5853316,-14,C
6579943,-16,C
5189579,-7,C
5268407,-51,5
5231759,-24,C
5853166,-7,0
6551082,-19,X
6432083,-57,X
5336538,0,X
6834492,-8,0
6183126,-3,X
5956453,-12,C
6786436,-66,0
5814438,-15,C
5313582,-17,0
5678469,-35,X
6594867,-2,C
5760852,-22,C
6276601,-29,0
6190903,-40,C
6120925,-57,0
5500825,-27,C
5581643,-38,C
5776363,-3,C
6547841,-4,0
6731194,0,C
6464888,-35,C
6457621,0,C
5797930,-54,C
5922129,-25,0
5765336,-20,0
6469303,-86,C
6013906,-73,C
5998654,-4,C
5114236,-3,C
5017373,-3,C
6135079,-25,C
6184366,-1,C
6602773,0,C
5615514,-51,C
6837097,-35,X
6241557,-62,C
6412120,-45,0
5059905,-26,0
5819527,-1,C
6738803,-40,C
6693203,-41,X
5260580,-12,0
6803793,-1,0
5563539,-6,C
6317976,-86,0
6291718,-42,X
6398806,-23,0
6122586,-21,0
5468362,-46,X
6364474,-31,0
6404323,-3,0
6816968,-26,C
6047906,-17,C
5787720,-18,C
5085944,-6,C
6834191,-1,C
6780631,-26,C
5242265,-35,0
6484378,-4,0
6484170,-25,C
6333372,-52,X
5987465,-39,X
5875279,-74,C
6491919,-55,C
6095997,-8,X
5905765,-62,C
6652109,-4,0
6452239,-24,0
6192157,-68,C
5651462,-3,C
5164790,-16,C
6474690,-17,C
5021514,-6,0
5819744,-28,X
5313815,-48,C
5883049,-1,C
6231473,-23,C
6668566,-47,C
6086052,-57,0
6447884,-2,0
6429615,-33,0
6255504,-84,0
6723909,-45,C
5853336,0,C
5927568,-34,C
5946896,-16,C
5995238,-34,C
6374840,-40,C
6099143,-17,X
6690135,-35,5
5170019,-2,C
6154098,-1,C
6805540,-29,C
5931653,-18,X
6105682,0,C
5453515,-7,X
5838404,-56,0
5196742,-9,0
5154575,-25,C
5678497,-91,X
5024756,-61,C
6219419,-1,C
6636248,-21,0
5237477,-4,C
5810940,-49,0
5468805,-45,C
5626937,-26,0
5314757,-52,0
6579670,-23,C
6405900,-1,C
6421116,-50,C
5998421,-21,5
5924795,-20,C
6092637,-6,X
5001801,-10,C
5999406,-30,0
6317426,-73,X
6184203,-47,C
5229119,-36,C
6012226,-78,X
5679891,-23,C
5105315,-17,C
6781851,-51,C
6217393,-39,C
6339266,-24,C
6025026,-33,C
6596430,-19,X
5022168,-20,C
6810765,-16,C
6253568,-11,0
5829340,-86,C
5823744,-2,0
6282886,-80,X
5352611,-7,0
6190227,-7,0
5633192,-1,X
5369253,-7,C
6575144,-7,0
6596483,-26,C
6542185,-42,C
5839943,-10,0
6609824,-41,C
6078712,-82,0
6615199,-24,X
5921204,-20,X
5567627,-9,X
6025291,-24,X
5552349,-83,C
6386806,-3,C
6690076,-27,X
5024245,-33,C
5492306,-49,X
6472690,-24,0
6726124,-4,X
6092324,-38,0
5499525,-2,0
6001373,-7,0
5957144,-56,C
6218735,-28,C
5730084,-3,C
6055924,-33,C
6636837,-92,0
5185611,-10,C
6112606,-31,0
5668431,-73,C
6018621,-4,0
6460175,-4,0
5914914,-52,C
6536353,-16,C
5060871,-13,0
5237101,-16,C
5933437,-12,C
6001657,-9,C
6137582,-2,C
6206236,-16,X
6298265,-21,0
5968610,-17,X
6360729,-33,C
5797220,-11,C
5405436,-23,0
6348350,-24,0
5998425,-41,0
5946184,-9,C
6184595,-3,C
5976940,-28,C
6776577,-56,X
5016767,-15,C
5474780,-18,0
6540047,-76,3
5924915,-48,0
6090663,-3,C
6013194,-21,0
6766934,-58,C
6012510,-48,0
6409518,-19,C
6669682,-5,C
6239897,-74,C
5106144,-64,0
5994150,-23,C
6639784,-75,C
6112127,-26,C
6177581,-88,0
5633800,-5,1
5958673,-7,X
6230732,-60,0
5813010,-11,X
5150250,-2,C
6448238,-24,0
5943119,-81,0
5156357,-16,C
5388648,-6,X
6531780,-50,C
6051435,-6,X
6468669,-54,C
6803540,-11,C
5739051,-17,0
6242159,-9,X
6798708,-19,C
5907926,-89,0
6277620,-1,0
6758144,-57,C
5150120,-64,C
6429019,-24,C
6029932,-18,0
5857292,-12,C
5189586,-70,C
5916734,-66,0
6595115,-8,C
6658813,-33,0
6005367,-14,C
5568814,-11,0
6060823,-8,C
5732116,-42,X
6434846,-72,0
6250369,-30,C
6460378,-41,C
6001729,-33,X
5344042,-34,0
5004681,-53,C
5424253,-6,C
6800357,-6,C
5009842,-50,C
6097107,-31,C
6053969,-19,X
6372279,-13,C
6567452,-5,C
6671849,-72,C
5615059,-22,C
6536129,-59,0
5615429,-57,X
5314930,-25,0
6594061,-10,0
6085656,-5,0
5925892,-75,C
6007682,-3,X
5343616,-8,C
5690733,-88,0
5714177,-55,X
5345194,-54,C
5354827,-6,0
5906696,-13,X
5297019,-25,C
6646943,-11,0
6603414,-15,X
6286198,-49,0
6154714,-42,C
5198277,-35,X
6670277,-55,X
5564609,-4,X
5024468,-45,C
6796359,-2,0
6771845,-52,X
5915847,-28,X
6001405,-88,X
6233106,-10,X
6097420,-1,0
5189996,-31,C
5223901,-47,0
6685098,0,X
6152752,-18,C
5028587,-49,X
6527636,-34,X
6005568,-34,C
5981943,0,C
5898442,-3,0
6399607,-85,C
6448033,-39,C
6803896,-76,X
6568170,-37,C
6022573,-49,C
6143859,-75,0
6576775,-3,0
5736896,-4,C
6820968,-71,X
5872112,-56,0
5843920,-37,X
6583841,-91,X
6518223,-23,C
6206401,-18,C
5579330,-62,0
5617796,-14,C
5839032,-56,C
6262070,-65,X
5068957,-44,0
5969894,-22,X
5626403,-19,C
6297826,-36,0
6279980,-3,X
6249655,-25,X
5259824,-29,0
5956763,-62,C
6777223,-20,X
5796193,-67,C
6524568,-31,X
5453775,-68,X
5424688,-40,C
5408459,-5,0
6498528,-55,X
6442668,-45,0
5212445,-12,C
6239720,-6,C
6272951,-49,C
5289809,-36,C
6209684,-25,0
5680637,-69,C
6776844,-14,0
5820786,-56,X
5788579,-17,C
6437335,-20,0
6832932,-11,C
6421120,-7,X
6289815,-58,C
6594006,0,C
6519472,-10,X
6697660,-17,X
6258496,-48,0
6719944,-28,C
5060469,-2,C
6243331,-6,X
5875702,-20,C
6276388,-38,C
6233986,0,C
6767452,-47,C
6374070,-1,C
6430876,-14,C
5891381,-41,X
6064673,-32,X
6184186,-61,1
6001061,-27,C
5922677,-5,0
6480351,-24,X
5438248,-6,0
5670870,-16,C
6785972,-14,C
5815607,-28,C
6205093,-5,C
5290731,-73,0
5885068,-59,C
6125148,-37,0
5574740,-73,C
6836582,-20,0
5023659,-36,X
5928912,-57,C
5897803,-35,C
6507971,-39,C
6479137,-10,C
6508799,-22,0
5811836,-2,C
6566716,-6,X
5726827,-53,X
6805334,-10,C
5567090,-43,C
6499123,-17,0
5805623,-83,X
5205415,-34,X
5796263,-14,C
5872661,-40,0
5241839,-48,0
6283681,-92,X
6659112,-35,X
5093207,-18,C
5196762,-6,C
5500625,-36,0
6228714,-12,C
5501665,-72,X
5915014,-17,C
6608334,-2,0
5500016,-3,X
6205668,-61,C
5907445,-14,C
6362719,-53,C
5004770,-7,C
6759575,-67,X
6571857,-61,0
6131184,-73,X
5939588,-8,C
5213177,-32,0
5993377,-4,C
5004681,-47,C
6570757,-89,0
6423610,-6,0
5947503,-17,C
6635276,-77,X
5196706,0,C
6054530,-2,C
6569811,-13,0
5646342,-7,X
5060188,-22,X
6691923,-14,C
5563304,-37,C
5937066,-32,0
6217189,-8,C
6219279,-42,C
6573489,-49,C
5816974,-6,X
6477648,-45,0
6571370,-4,C
6786376,-26,C
6254815,-3,C
5918457,-37,0
6057581,-20,C
5213268,-1,C
5983449,-36,C
6809608,-28,C
5938625,-9,0
6363367,-8,C
6241885,-27,C
5037131,-28,X
6057594,-46,0
6333992,-17,X
5017534,-20,0
6360987,-61,C
5878074,-30,C
6643508,0,0
5005666,-19,C
5828903,-19,0
6586647,-22,X
5719587,-46,C
6421549,-14,C
6137955,-54,0
5936158,-21,C
5749371,-3,0
6123332,-27,C
5270569,-17,0
6483559,-56,X
5065824,-5,C
5825091,-32,X
5317711,-36,C
5988151,-55,C
5183035,-25,0
6176251,-8,X
5936969,-78,C
6435007,-94,C
6302321,-52,0
5874843,-5,0
5454854,-6,C
6582164,-16,X
6170081,-33,0
5376971,-24,X
6578144,-26,X
6091528,-47,X
5096426,-96,0
5053266,-47,X
6499395,-75,0
5067952,-16,C
6299214,-40,X
6298609,-21,C
5833566,-21,C
5890813,-61,C
5079106,-10,0
6536293,-21,0
6126283,-32,0
5943003,-9,C
5761083,-30,0
5924593,-56,C
5468623,-28,0
5959712,-27,X
5444049,-59,0
5960705,-19,C
5024442,-66,C
6633076,-21,C
5068639,-47,0
6387770,-70,X
5092368,-47,0
6730090,-13,C
5883444,-27,0
6185076,-16,X
5213172,-43,C
6390822,-16,C
5712995,-38,X
6007496,0,C
5987505,-13,C
6780959,-8,C
5679751,-44,0
6050665,-4,C
5857531,-13,C
6015806,-37,0
6298335,-61,X
6046413,0,X
5976159,-1,X
6284493,-41,C
6264315,-89,X
6630348,-47,C
5425078,-96,0
6057033,-51,X
6562298,-14,C
6801756,-15,0
5998843,-2,0
6161830,-13,X
6064811,-71,X
5360997,-77,X
6309328,-2,C
6517314,-13,X
6190701,-33,C
6324586,-13,C
6430227,-91,0
6273791,-7,C
5511741,-61,C
6412655,-49,C
6140807,-39,C
5669703,-26,C
6205624,-36,0
6229797,-7,C
5489933,-32,0
6317376,-47,C
6374443,-11,C
6309138,-34,0
5581613,-11,0
6631852,-32,C
6060293,-42,C
6169756,-11,0
6828427,-61,C
6302395,-65,C
6013949,-24,X
5641618,-25,C
6228924,-3,C
5983973,-13,C
5549027,-52,0
5467722,-6,X
6333099,-9,0
6588083,-26,C
5940238,-60,C
6457212,-81,0
5832933,-1,C
6363646,-35,C
6217943,-45,X
6366537,-11,0
6828200,-11,C
6292111,-5,C
6772861,-13,0
6062069,-3,C
6212964,-14,C
6708322,-43,X
6066200,-6,X
6691107,-38,X
5925715,-13,C
6028281,-21,X
6332910,-60,X
6212111,-11,C
6723132,-82,X
5670869,-1,C
6086477,-50,C
5752308,-81,0
5958691,-7,X
6374214,-4,0
6390579,-50,C
5812711,-28,X
5680773,-91,0
5314258,-79,X
5185774,-5,C
6124048,-66,C
5408370,-20,C
5279088,-28,C
6407215,-63,0
5466981,-54,0
6759026,-47,C
6243125,-34,C
6062009,-32,C
6232402,-2,C
5067104,-24,C
6250740,-15,0
5024623,-14,C
5896462,-41,X
6608369,-51,X
5011588,-5,C
6614630,-9,0
5903733,-24,X
5296020,-81,0
5771093,-41,X
6830810,-13,C
5143565,-16,C
6147303,-30,C
6547146,-7,C
6324605,-3,C
6406044,-24,C
5797562,-2,C
5116282,-10,C
5632056,-41,C
5958999,-45,0
6574100,0,0
6028021,-81,C
6077062,-6,0
5995797,-96,C
5053633,-45,C
6047656,-9,C
5290837,-3,X
6576073,-15,C
6797779,-55,C
5961417,-69,C
6388625,-16,X
6725112,-6,0
6431448,-11,C
6335939,-32,C
5212445,-2,C
6190362,-23,0
6576013,-58,X
5844457,0,X
6339180,-31,0
6593485,-12,X
6304086,-43,C
5297534,-6,C
6646199,-1,C
6526323,-14,0
5197421,-18,C
6217044,-69,C
5875420,-22,0
5265594,-23,C
6324629,-52,C
5537755,-5,X
6364001,-57,0
5969667,-19,C
6782377,-48,C
6395895,-6,C
6019836,0,X
6360195,-75,0
6205968,-14,C
6173405,-9,C
6032690,-2,C
6309080,-21,C
6010091,-11,0
5901816,-2,0
6601930,0,C
5464920,-7,X
6424103,-36,X
5541351,-62,X
5963521,-14,C
6387678,-3,C
5501236,-16,0
5737166,-44,0
6485256,-17,C
5359667,-15,X
6241250,-6,0
6120921,-46,C
5159212,-20,X
6253643,-11,0
5932934,-53,C
5242142,-28,X
5691790,-22,0
5113009,-12,C
6030970,-21,0
6499236,-22,1
5659149,0,C
6151310,-10,C
6279287,-11,X
5296192,-63,X
5189586,-79,C
5178148,-25,0
6176912,-28,C
6259051,-6,X
6643854,-65,C
6359125,-42,C
6134388,-20,X
5772349,-92,X
5016779,-38,C
6191916,-29,C
5636783,-49,C
6653452,-32,C
6796249,-2,0
5818812,-18,C
6121105,-67,X
5919196,-24,C
6590532,-54,X
5925562,-50,C
6286341,-42,0
5769787,-52,0
5053259,-3,C
5939302,-22,C
5563616,0,C
5946573,-68,C
6172921,-69,X
6827969,-56,C
5009400,-27,C
6085998,-41,0
5237703,-36,C
5834174,-33,C
5798160,-6,X
6183536,-1,C
6736124,-65,X
6525556,-40,0
5491321,-15,0
6466434,-4,C
6112531,-48,0
6028636,-32,C
6517861,-20,C
6269682,-12,C
5120073,-19,X
6216136,-20,X
6219268,-8,C
6286662,-57,C
6268640,-28,X
5836858,-22,C
5567012,-76,X
5820064,-63,0
5415315,-27,X
5079209,-18,C
5968073,-79,0
6057761,-42,0
6436028,-34,0
6460403,-15,C
6742041,0,C
6339408,-70,X
5772365,-28,0
6191089,-41,X
5539206,-11,C
5811954,-35,C
6001790,-13,0
6325282,0,X
6077443,-47,C
6593034,-82,C
6109779,-28,0
6775368,-39,C
5041910,-34,C
5946846,-75,0
6242013,-10,C
6514172,-8,C
6089432,-6,C
5243833,-86,0
6368775,-24,C
5182728,-38,0
6259401,-7,C
5992316,-45,0
6014969,-14,C
6187102,-55,0
6335825,-3,X
6669745,-70,C
6695630,-7,C
6339744,-22,C
5105160,-29,0
5009730,-2,0
5513491,-62,C
5444945,-32,X
6430225,-22,C
5928852,-13,C
5478269,-43,X
5941217,-26,C
5854522,-71,C
6005572,-63,X
5405312,-31,C
5926043,-11,C
5842714,-7,C
5564050,-12,C
5120135,-38,0
6021025,-21,0
6421579,-36,0
5229476,-3,0
5452165,-31,0
5022651,-14,0
6604297,-61,0
6050893,-4,C
5790037,-4,0
6602340,-74,C
6032310,-46,X
5509662,-52,0
6368793,-13,C
6095241,-3,C
5615304,-42,X
6229905,-27,C
6836246,-50,0
6643237,0,C
6144295,-59,X
5512747,-90,C
6508689,-17,C
6270389,0,C
6154931,-55,X
5106006,-11,C
5514916,-27,C
6601838,-80,X
6558853,-9,C
6154420,-12,C
5659255,-34,C
5354453,-24,C
5945190,-35,C
5471092,-23,C
6318088,-22,0
5980518,-24,C
5950434,-70,X
6396404,-5,X
6014306,-27,C
6687862,-11,0
6015276,-14,0
6026306,-22,C
6576261,-68,0
5068385,-51,C
6606205,-12,C
5092308,-48,X
6793927,-4,C
5933864,-60,C
5789953,-34,C
6499141,-25,C
6212910,-67,0
5223172,-64,C
5243092,-27,C
5854007,-36,0
5177923,-16,0
6080148,-66,0
5765788,-40,C
6152842,-30,C
6431722,-26,C
6539284,-10,0
5415317,-25,X
6360533,-26,C
6527957,0,C
6031536,-4,C
6435867,-31,C
6508600,-21,X
6031199,-30,C
6103381,-15,0
5692462,-54,0
6772438,-72,X
6327180,-2,C
6129881,-5,C
6100461,-10,C
6668224,-5,X
5726769,-15,C
6780092,-25,C
5260717,-38,C
6012924,-33,C
6308006,-12,C
6055793,-83,X
5815072,-58,0
6741941,-41,C
6212424,-46,0
6277730,-10,0
6186993,-17,C
6674611,-77,0
6279039,-47,C
6223298,-83,C
5926081,-6,X
6438266,-13,C
5438540,-4,1
5742662,-22,C
6803696,-53,C
5142742,-33,C
6078694,-20,0
5797881,-42,C
6014213,-37,0
5122018,-9,C
5314482,-62,0
5883538,-2,X
6732192,-68,C
5770651,-11,0
6593979,-20,C
5814874,-4,X
5491595,-2,C
6643667,0,X
6270646,-55,X
5517944,-2,C
5765408,-38,X
6187201,-46,X
5029002,-59,0
5732473,-29,C
6739072,-83,X
6031394,-5,0
6013607,-26,C
5963751,-6,C
5764127,-35,C
6284609,-3,X
6066831,-10,C
6087968,-61,X
6112121,-20,X
6733143,-19,C
5726418,-28,0
6339456,-4,0
6601610,-67,C
6147894,-11,C
6351865,-20,X
5090037,-44,C
5002932,-28,X
5538854,-2,X
5599230,-34,0
6479609,-37,C
6205928,-37,X
5400675,-36,C
6369829,-25,C
5845176,-3,C
5737288,-15,0
5901049,-21,C
5943785,-28,X
5670817,-92,X
5307402,-29,C
5844176,-18,X
6604893,-59,X
5478816,-45,C
6536917,-16,C
6830164,-39,X
6442920,0,0
6531114,-47,0
5984768,-12,X
6707164,-38,C
6579545,-12,C
5270760,-44,0
6832995,-29,C
5984374,-36,0
5469213,-45,C
6206371,-23,0
5116052,-57,0
6438102,-15,C
5817606,-27,C
5996182,-23,C
6291279,-1,C
6688392,-12,X
5090139,-18,X
6233587,-13,C
6577280,-43,C
6471158,-1,C
6690885,-47,0
5852167,-5,C
5345431,-49,X
5177428,-27,C
5874974,-63,X
6543677,-33,0
6531335,-11,0
6693032,-18,C
5971747,-27,C
5671075,-30,C
5852659,-14,X
6732811,-18,0
6001101,-48,1
5469235,-24,0
5536188,-64,X
5610222,-30,0
5576186,-93,0
6303122,-22,0
6576631,-19,X
6575273,-51,C
6008872,-45,C
5671097,-87,0
6095726,-13,C
6056760,-46,C
6205113,-42,0
5424181,-4,C
6223406,-24,0
6186598,-31,C
6753790,-84,0
6086795,-22,0
6053185,-36,C
5965311,-26,C
6010912,-3,C
6019452,-16,X
5978890,-10,C
5149985,-24,C
6091006,-42,C
6152402,-19,C
5812026,-6,0
5539395,-4,0
5359689,-49,C
5742636,-15,C
6779356,-31,X
6669389,-25,C
5791038,-24,X
6536295,-32,C
6442425,-28,C
6242809,-28,C
6107422,-1,X
5924029,-5,C
6539051,-65,C
6270635,-36,C
5122277,-20,C
6076965,-39,C
6053827,-28,C
6040154,-70,0
6132564,-34,0
6351746,-1,C
6805241,-84,0
6228762,-3,X
6536818,-12,0
6112356,-60,0
6574513,-9,C
6029497,-84,0
6151618,-47,X
5264534,-5,C
6690944,-70,X
6332949,-60,0
5985314,-2,C
5562649,-12,0
6624836,-41,0
6051435,-14,X
6147176,-29,0
5029678,-62,C
5023324,-1,C
5730811,-66,X
5514461,-3,C
6566686,-31,C
6248607,-75,C
6438131,-38,C
5763366,-11,C
6510466,-65,C
6135144,-4,C
6254971,-20,C
5529560,-10,C
6546944,0,C
6688916,-54,C
5170368,-8,0
6508832,-31,X
5045882,-1,C
5298212,-43,C
6172686,-6,X
6060053,-26,X
5737000,-67,0
6671018,-6,C
6018591,-93,C
6374447,-30,0
6232532,-15,0
5536596,-23,C
5737022,-52,C
6011944,-52,C
6110016,-2,C
5817638,-25,X
6047424,-87,C
6133498,-16,0
5354822,-11,C
6830534,0,0
6192912,-53,X
5969225,0,0
6000728,-7,X
6409778,-71,C
5268740,-96,0
6584173,-7,0
6467001,-22,C
6605816,-48,C
6192395,-56,X
5156217,-61,C
5121900,-37,C
5465893,-18,C
6392168,-11,C
5736764,-8,C
5854438,-38,X
6365150,-40,C
6733257,-31,X
6723470,-33,C
5469471,-48,C
6211951,-52,0
6230981,-35,0
6286452,-12,C
6343461,-14,X
6796744,-63,C
6288466,-28,0
6152826,-54,5
6609959,-4,C
6151969,-10,X
5861151,-10,0
6254323,-34,C
6510174,-4,0
5444148,-17,C
6816630,-2,C
6535509,-5,C
6254390,-39,C
5796734,-15,X
5929489,-12,C
6614720,-34,C
5229886,-5,X
5224484,-50,C
6346383,-76,X
5537420,-28,0
6047409,-20,C
5837376,-10,C
5848444,-35,X
6432749,-9,C
6161624,-75,0
6624594,-27,0
5970947,-54,0
6804132,-44,X
5776283,-25,C
6737428,-34,C
5689906,-34,0
5736303,-72,X
5743513,-6,C
6028904,-40,C
6737860,-5,C
6078707,-13,0
5824372,-20,C
6333986,-2,X
5699905,-10,0
6309931,-18,0
6643945,-19,C
6186007,-39,C
5579849,-60,C
5002692,-28,X
5718805,-40,C
6343025,-3,X
5317545,-16,C
5096967,-16,C
6630471,-38,0
6837777,-5,1
6309527,-52,C
5360605,-77,C
6022621,-3,C
5235934,-26,C
6324579,-38,C
6391274,-27,C
6409004,-31,C
6326370,-15,0
6452784,-23,X
5444577,-75,X
5242376,0,C
6835611,-11,0
5177761,-14,C
5012613,-70,0
5514713,0,X
5853952,-53,X
6437001,-52,0
6376567,-5,C
6737208,-75,X
6837082,-16,C
6099216,-40,X
5011707,-56,C
6215218,-72,0
6020420,-2,C
5576318,-5,5
6549745,-25,0
6438459,-1,C
5061863,-80,1
6367842,-19,C
5902584,-2,X
6779773,-37,C
6732765,-8,C
6797331,-30,X
5010136,-48,0
6006627,-18,X
5632426,-17,X
6121795,-5,C
6175919,-47,C
5169559,-14,C
6210154,-9,X
6465363,-11,C
6727476,-16,C
6491911,-28,C
6602550,-17,C
5659554,-49,X
5979386,-24,0
5038701,-40,C
6818094,-15,X
6830836,-13,X
6057108,-50,X
5969738,-94,1
5146149,-2,X
6620811,-72,1
6755364,-16,C
6614523,-18,C
6190549,-70,C
6570771,-94,3
6829897,-23,0
6531075,-40,X
6744470,-12,0
6360113,0,X
5867099,-48,C
6269899,-15,C
6095788,-40,C
6630679,-24,C
5258891,-21,X
6192111,-31,X
5002806,-18,X
5628839,-16,0
6105200,-21,X
5011332,-2,C
6430796,-45,C
5817171,-35,C
6469411,-36,C
5832387,-62,0
5142208,-59,C
5054533,-13,C
6480259,-45,0
6646341,-1,C
5258858,-29,1
6243001,-50,C
6032986,-6,X
6463788,-7,C
6423967,-51,C
5957871,-15,C
5645564,-14,C
6010939,-26,0
6842587,-69,C
6498929,-8,C
6785654,-90,0
6091773,-77,C
6025982,-47,0
6835684,-21,X
5476286,-59,C
5198377,-34,X
5946187,-22,C
5958126,-36,C
6527749,-16,X
6086126,-48,C
6734694,-12,0
5518069,-19,0
6263282,-30,0
6107782,-5,0
6389276,-27,C
6264534,-27,X
5243379,-60,0
6033371,-21,C
5788794,-41,C
5956643,-7,X
5984808,-32,C
6635190,-18,X
6741724,-14,C
5798767,-17,C
6024059,-16,X
5278588,-58,C
5814205,-37,C
6478820,-14,X
5844482,-75,C
6243662,-5,0
5959776,-44,1
6753543,-6,0
5576586,-55,C
6792911,-3,0
6479383,-43,C
6308903,-13,X
5885339,-30,1
5170375,-4,C
5005282,-28,C
6056894,-62,C
6562705,-92,0
6094810,-37,C
6471959,-88,0
5932584,0,C
5259730,-30,0
6215015,-42,C
5354895,-88,0
5764726,-68,C
6757899,-9,C
6213250,-1,C
6095794,-18,C
6242479,-32,X
6457654,-35,0
6312650,-58,C
6727613,-45,C
5237446,-10,C
5465544,-15,X
5408654,-26,C
5992627,-69,X
6421405,-4,0
6645840,-50,X
6317940,-19,X
5035587,-64,0
6691971,-31,C
6035175,-65,X
6053889,-29,X
6073917,-29,C
5315111,-5,C
6447985,-39,C
6776687,-32,C
5940113,-4,C
5258432,-8,C
5029264,-21,0
6046461,-40,0
5808123,-6,0
5061616,-8,C
6688731,-30,X
5841301,-41,C
6015479,-73,X
5296264,-23,C
5371902,-29,C
5632333,-5,0
6535857,-8,0
6421128,-8,0
5950866,-24,X
6169305,-74,X
5046180,-12,C
5984961,-9,C
6563785,-84,0
6224468,0,0
5789611,-3,C
6758354,-62,C
6312600,0,C
6595400,-82,0
6454144,-41,X
5036591,-76,C
6810905,-31,C
6160611,-44,C
5355000,-5,0
5789995,-6,X
6567561,-26,0
6191700,-14,C
5798350,-47,X
5765257,-43,0
6261862,0,0
6170072,-5,C
5564107,-41,0
5790385,-11,X
6810657,-37,0
6244201,-29,X
6209274,-26,C
6304037,-44,C
6540204,-82,0
5916475,-16,C
6277305,-37,C
5930012,-16,X
5513579,-13,0
6671856,-19,X
5018149,-22,0
5921761,-2,C
5120221,-25,0
6669462,-70,C
5048157,-77,0
5614910,-30,C
5939702,-4,0
6737246,0,X
5091913,-35,X
6362417,-16,C
