SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
239140,6559797,Active,currency 1,-1450,0,404.0,,,0,256500.0,242662.86,13837.14,0.0,Credit card,-12,
349996,6148731,Closed,currency 1,-1063,0,-513.0,-877.0,,0,101655.0,0.0,,0.0,Consumer credit,-453,
358348,6217434,Active,currency 1,-412,0,3.0,,,0,45000.0,41625.0,0.0,0.0,Credit card,-4,
414219,6771275,Closed,currency 1,-2511,0,4794.0,-1201.0,,0,9900000.0,0.0,0.0,0.0,Mortgage,-1192,
352814,6095898,Closed,currency 1,-655,0,-290.0,-410.0,,0,90000.0,0.0,0.0,0.0,Consumer credit,-100,0.0
433386,5348717,Closed,currency 1,-2388,0,-560.0,-1306.0,,0,4500000.0,0.0,0.0,0.0,Car loan,-890,
127961,6767225,Closed,currency 1,-1895,0,-1530.0,-1709.0,0.0,0,45000.0,,,0.0,Credit card,-1709,
454896,5241443,Closed,currency 1,-716,0,-412.0,-412.0,0.0,0,181414.8,0.0,0.0,0.0,Consumer credit,-407,
446566,6157270,Active,currency 1,-415,0,10534.0,,5364.0,0,184500.0,,,0.0,Credit card,-14,
209362,6005451,Closed,currency 1,-1499,0,-950.0,-919.0,,0,225000.0,,,0.0,Consumer credit,-919,0.0
205866,6438276,Closed,currency 1,-1897,0,-1532.0,-1511.0,3400.965,0,34654.5,0.0,0.0,0.0,Consumer credit,-1511,
314208,6706430,Active,currency 1,-754,0,,,,0,256500.0,0.0,,0.0,Credit card,-60,
192526,5562827,Active,currency 1,-657,0,30784.0,,,0,0.0,0.0,,0.0,Credit card,-637,0.0
372236,5606315,Closed,currency 1,-1855,0,-1492.0,-1037.0,,0,45000.0,,,0.0,Consumer credit,-1034,
380121,5060820,Closed,currency 1,-564,0,,-552.0,,0,90000.0,,,0.0,Credit card,-552,0.0
352814,6095906,Active,currency 1,-1719,0,,,,0,99000.0,0.0,,0.0,Credit card,-1072,0.0
132216,6804875,Closed,currency 1,-1312,0,-977.0,-1005.0,,0,197386.92,0.0,,0.0,Consumer credit,-926,
179025,6726571,Active,currency 1,-232,0,,,,0,90000.0,93100.5,,0.0,Credit card,-12,9432.0
384717,6730181,Closed,currency 1,-1060,0,-876.0,-876.0,0.0,0,36000.0,0.0,0.0,0.0,Consumer credit,-876,0.0
340082,6218578,Active,currency 1,-611,0,457.0,,,0,45000.0,44982.0,,0.0,Credit card,-13,44982.0
441672,5937525,Closed,currency 1,-2798,0,-971.0,-1719.0,,0,825714.0,0.0,,0.0,Car loan,-1719,0.0
423699,6548821,Active,currency 1,-170,0,1656.0,,,0,715500.0,680589.0,0.0,0.0,Consumer credit,-17,19764.0
216740,5896361,Active,currency 1,-412,0,1414.0,,,0,2188638.0,1878457.5,0.0,0.0,Consumer credit,-13,63990.0
407920,5897494,Closed,currency 1,-1245,0,-1122.0,-1120.0,,0,32220.0,0.0,,0.0,Consumer credit,-1120,0.0
218600,6190195,Closed,currency 1,-1176,0,-869.0,-869.0,5673.105,0,52515.0,0.0,0.0,0.0,Consumer credit,-866,
131889,5561934,Closed,currency 1,-1759,0,-931.0,-931.0,2671.02,0,249673.635,0.0,0.0,0.0,Consumer credit,-931,
205281,6176445,Closed,currency 1,-1120,0,-997.0,-1086.0,0.0,0,26919.0,0.0,0.0,0.0,Consumer credit,-1081,
220909,6000930,Closed,currency 1,-519,0,-157.0,-149.0,,0,123628.5,0.0,,0.0,Consumer credit,-149,0.0
345479,6719091,Active,currency 1,-647,0,1179.0,,,0,877450.5,496570.5,,0.0,Consumer credit,-17,31500.0
161314,6518369,Closed,currency 1,-450,0,-85.0,-265.0,,0,102924.0,0.0,0.0,0.0,Consumer credit,-87,0.0
273791,6186048,Closed,currency 1,-2051,0,-1686.0,-1716.0,,0,31455.0,0.0,0.0,0.0,Consumer credit,-1700,
453220,5843188,Closed,currency 1,-1145,0,-50.0,-49.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-44,0.0
367442,6691776,Closed,currency 1,-2710,0,-883.0,-1553.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-695,4266.0
423200,5502816,Closed,currency 1,-1362,0,-1178.0,-1184.0,,0,56115.0,0.0,,0.0,Consumer credit,-1173,
414955,6207736,Active,currency 1,-1346,0,9613.0,,28111.5,0,675000.0,,,0.0,Credit card,-30,
350017,5960945,Active,currency 1,-177,0,1649.0,,,0,724500.0,688644.0,0.0,0.0,Consumer credit,-23,19786.5
141037,5128103,Closed,currency 1,-1253,0,-1039.0,-1190.0,0.0,0,17911.53,0.0,0.0,0.0,Consumer credit,-1190,
259560,6778551,Active,currency 1,-67,0,31065.0,,,0,54796.5,51376.5,,0.0,Credit card,-12,5656.14
278154,6099564,Closed,currency 1,-722,0,-177.0,-177.0,0.0,0,796930.335,0.0,0.0,0.0,Consumer credit,-177,
231383,6714448,Closed,currency 1,-398,0,700.0,-243.0,26118.0,0,724500.0,,,0.0,Consumer credit,-243,
340517,5604344,Closed,currency 1,-2367,0,-2185.0,-2184.0,0.0,0,123322.5,,,0.0,Consumer credit,-2179,
101020,6734868,Closed,currency 1,-1285,0,-1092.0,-1092.0,,0,18589.5,0.0,,0.0,Consumer credit,-1087,0.0
393894,5959009,Closed,currency 1,-590,0,-284.0,-284.0,,0,31284.0,0.0,0.0,0.0,Consumer credit,-280,0.0
147476,6057300,Closed,currency 1,-1339,0,397.0,-790.0,,0,817947.0,0.0,0.0,0.0,Consumer credit,-785,0.0
175257,6117568,Closed,currency 1,-2740,0,-913.0,-1288.0,,0,675000.0,0.0,,0.0,Consumer credit,-1288,0.0
279342,6451772,Active,currency 1,-908,0,,,0.0,0,171000.0,168853.5,2142.72,0.0,Credit card,-14,17100.0
161634,5576214,Closed,currency 1,-2869,0,-2657.0,-2685.0,0.0,0,30683.61,0.0,0.0,0.0,Consumer credit,-2685,0.0
234395,6457725,Closed,currency 1,-2496,0,-670.0,-2091.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-639,424458.0
373245,5866570,Closed,currency 1,-817,0,-452.0,-463.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-458,
366612,5933852,Closed,currency 1,-595,0,135.0,-503.0,,0,157729.5,0.0,0.0,0.0,Consumer credit,-371,
411846,5467757,Active,currency 1,-148,0,217.0,,0.0,0,125955.0,89991.0,0.0,0.0,Consumer credit,-18,10496.25
362111,6830751,Active,currency 1,-2657,0,-2477.0,,,0,25879.5,,,0.0,Consumer credit,-2435,
108438,5659218,Closed,currency 1,-1393,0,-1301.0,-1244.0,,0,15669.0,0.0,0.0,0.0,Consumer credit,-1243,0.0
160507,5890552,Active,currency 1,-172,0,1045.0,,,0,270000.0,102024.0,0.0,0.0,Credit card,-64,3722.625
412348,6435287,Closed,currency 1,-626,0,-77.0,-77.0,0.0,0,103005.0,0.0,0.0,0.0,Consumer credit,-75,
291491,5121724,Active,currency 1,-1375,0,409.0,,,0,225000.0,0.0,,0.0,Credit card,-5,0.0
402573,6388096,Closed,currency 1,-1019,0,,-558.0,,0,225000.0,,,0.0,Consumer credit,-558,
149401,6645756,Active,currency 1,-285,0,1541.0,,,0,1278000.0,1017045.0,,0.0,Car loan,-8,35905.5
341280,6783023,Closed,currency 1,-313,0,235.0,-225.0,,0,171000.0,0.0,,0.0,Consumer credit,-225,
240149,6386932,Active,currency 1,-1939,0,-1574.0,,,0,88110.0,27940.5,,0.0,Consumer credit,-19,
356624,5231339,Closed,currency 1,-1014,0,6290.0,-832.0,,0,1701000.0,0.0,0.0,0.0,Mortgage,-783,0.0
209098,6129873,Closed,currency 1,-394,0,703.0,-88.0,,0,303732.0,0.0,0.0,0.0,Consumer credit,-73,0.0
409456,5417253,Closed,currency 1,-433,0,1401.0,-282.0,,0,0.0,0.0,,0.0,Credit card,-269,
359958,5763469,Closed,currency 1,-506,0,-385.0,-475.0,0.0,0,17725.5,0.0,0.0,0.0,Consumer credit,-474,
160438,5286587,Closed,currency 1,-2536,0,-2221.0,-2221.0,,0,173704.5,0.0,0.0,0.0,Consumer credit,-2206,
256708,6466466,Closed,currency 1,-1811,0,690.0,-532.0,,0,162000.0,0.0,,0.0,Credit card,-404,
455902,5960509,Active,currency 1,-631,0,30777.0,,,0,0.0,0.0,,0.0,Credit card,-627,0.0
282998,5932848,Active,currency 1,-1628,0,563.0,,,0,324000.0,293440.5,0.0,0.0,Credit card,-19,
353206,5779979,Active,currency 1,-361,0,369.0,,,0,284400.0,167886.0,0.0,0.0,Consumer credit,-20,
426206,6648770,Closed,currency 1,-2211,0,-1876.0,-1905.0,0.0,0,56088.45,0.0,0.0,0.0,Consumer credit,-1905,
111421,6070047,Closed,currency 1,-2262,0,-1167.0,-1167.0,,0,810000.0,0.0,0.0,0.0,Consumer credit,-1159,
299972,5921127,Active,currency 1,-913,0,483.0,,,0,225000.0,213457.5,0.0,0.0,Credit card,-186,
340067,6255214,Active,currency 1,-867,0,30884.0,,,0,85500.0,83601.0,,0.0,Credit card,-21,0.0
188158,6816568,Closed,currency 1,-1793,0,33.0,-1062.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-1062,
221302,5538948,Closed,currency 1,-505,0,-140.0,-191.0,0.0,0,224955.0,0.0,0.0,0.0,Consumer credit,-190,
159858,6006272,Closed,currency 1,-693,0,-662.0,-648.0,,0,18481.5,,,0.0,Consumer credit,-643,
363733,5960799,Active,currency 1,-683,0,422.0,,,0,0.0,0.0,,0.0,Credit card,-9,0.0
356836,6818042,Active,currency 1,-1616,0,199.0,,180.0,0,441000.0,370185.345,70814.655,0.0,Credit card,-21,23850.0
300356,6396206,Closed,currency 1,-2074,0,-1709.0,-1919.0,0.0,0,62739.0,0.0,0.0,0.0,Consumer credit,-1892,
172683,5925032,Closed,currency 1,-1362,0,-631.0,-631.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-593,8725.5
439937,5950886,Closed,currency 1,-2224,0,-1874.0,-1227.0,,0,47205.0,,,0.0,Consumer credit,-1224,0.0
367216,5121797,Active,currency 1,-111,0,30910.0,,,0,82381.5,43749.0,,0.0,Credit card,-13,0.0
438503,6760253,Closed,currency 1,-1078,0,-775.0,-775.0,0.0,0,31455.0,0.0,0.0,0.0,Consumer credit,-720,
433631,5916206,Closed,currency 1,-2123,0,-1789.0,-1817.0,,0,94104.45,0.0,,0.0,Consumer credit,-927,
169765,6658146,Active,currency 1,-35,0,986.0,,,0,22500.0,23850.0,0.0,0.0,Credit card,-17,23850.0
410581,6117167,Closed,currency 1,-2412,0,-2136.0,-2136.0,,0,56700.0,0.0,0.0,0.0,Consumer credit,-1613,0.0
228198,5945987,Closed,currency 1,-1562,0,-1381.0,-1381.0,0.0,0,108458.55,0.0,0.0,0.0,Consumer credit,-894,
167475,6647268,Closed,currency 1,-1756,0,-1616.0,-1616.0,,0,74092.5,,,0.0,Consumer credit,-1609,
253583,6399780,Closed,currency 1,-525,0,-404.0,-404.0,0.0,0,202500.0,0.0,0.0,0.0,Consumer credit,-398,
221080,6518280,Closed,currency 1,-477,0,-84.0,-83.0,,0,238500.0,0.0,0.0,0.0,Consumer credit,-75,0.0
172523,6096086,Closed,currency 1,-674,0,-552.0,-552.0,,0,135000.0,0.0,,0.0,Consumer credit,-524,
259281,6342599,Closed,currency 1,-1187,0,-1003.0,-1003.0,0.0,0,228114.0,0.0,0.0,0.0,Consumer credit,-1003,
448053,5078013,Closed,currency 1,-1093,0,-911.0,-855.0,,0,90783.0,,,0.0,Consumer credit,-852,
167384,6269353,Active,currency 1,-662,0,1076.0,,,0,0.0,0.0,0.0,0.0,Credit card,-9,
346643,6301198,Active,currency 1,-535,0,,,,0,135000.0,,,0.0,Credit card,-14,
288363,5153885,Closed,currency 1,-2464,0,-2282.0,-2279.0,0.0,0,18769.5,,,0.0,Consumer credit,-2274,
422779,5388885,Active,currency 1,-272,0,1554.0,,,0,1451250.0,,,0.0,Consumer credit,-24,8167.5
439052,5781628,Closed,currency 1,-1643,0,-547.0,-1320.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-1275,
296915,5133002,Active,currency 1,-1550,0,-872.0,,0.0,0,4500.0,0.0,4500.0,0.0,Credit card,-667,
255586,5901533,Closed,currency 1,-170,0,-163.0,-169.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-166,0.0
109405,6654293,Closed,currency 1,-1327,0,-596.0,-652.0,,0,540000.0,0.0,,0.0,Consumer credit,-651,0.0
193754,5992344,Active,currency 1,-154,0,,,0.0,0,67500.0,55597.5,5791.275,0.0,Credit card,-11,0.0
130617,6588720,Active,currency 1,-1245,0,1688.0,,0.0,1,90000.0,360.585,89639.415,0.0,Credit card,-18,
363822,6645721,Active,currency 1,-960,0,126.0,,,0,180000.0,115254.0,0.0,0.0,Credit card,-106,
238051,5684515,Closed,currency 1,-1338,0,-973.0,-970.0,,0,144315.0,0.0,0.0,0.0,Consumer credit,-970,
289831,5818157,Closed,currency 1,-2472,0,-1895.0,-1861.0,,0,53781.12,0.0,,0.0,Consumer credit,-919,
363485,6675935,Closed,currency 1,-2690,0,-2476.0,-2505.0,0.0,0,120981.06,0.0,0.0,0.0,Consumer credit,-2505,
191324,6168550,Active,currency 1,-1131,0,-766.0,,,0,0.0,0.0,0.0,0.0,Credit card,-255,0.0
124199,6366193,Closed,currency 1,-1751,0,-1356.0,-1384.0,,0,92003.04,0.0,,0.0,Consumer credit,-759,0.0
217050,6374500,Active,currency 1,-2247,0,,,0.0,0,45000.0,0.0,45000.0,0.0,Credit card,-1058,4500.0
163544,5210406,Closed,currency 1,-2246,0,-2034.0,-2060.0,0.0,0,22727.97,0.0,0.0,0.0,Consumer credit,-2060,
402276,6457930,Closed,currency 1,-1426,0,-330.0,-420.0,,0,171000.0,0.0,0.0,0.0,Consumer credit,-293,0.0
117375,6654125,Active,currency 1,-445,0,1381.0,,,0,585000.0,491481.0,0.0,0.0,Consumer credit,-18,15016.5
356641,6646359,Active,currency 1,-1284,0,543.0,,,0,270000.0,113994.0,0.0,0.0,Consumer credit,-34,7006.5
112677,6015258,Closed,currency 1,-1147,0,678.0,-211.0,102820.5,0,4094064.0,,,0.0,Car loan,-211,
236314,5131187,Active,currency 1,-311,0,31177.0,,,0,45000.0,41800.5,,0.0,Credit card,-12,
272081,5940726,Closed,currency 1,-2534,0,-708.0,-1207.0,,0,765000.0,0.0,0.0,0.0,Consumer credit,-291,0.0
432615,6061037,Closed,currency 1,-638,0,,-458.0,0.0,0,45000.0,0.0,0.0,0.0,Credit card,-275,30332.16
115985,5378203,Active,currency 1,-181,0,2.0,,,0,79020.0,,,0.0,Consumer credit,-33,
170692,5386218,Closed,currency 1,-1609,0,-1425.0,-1425.0,,0,82462.5,0.0,,0.0,Consumer credit,-1049,
241402,6279942,Closed,currency 1,-1826,0,,-603.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-603,
274472,5086896,Closed,currency 1,-2165,0,-1974.0,-970.0,,0,19845.0,,,0.0,Consumer credit,-967,
215614,5819685,Active,currency 1,-375,0,1451.0,,,0,886500.0,795114.0,0.0,0.0,Consumer credit,-40,26284.5
332141,5716414,Active,currency 1,-392,0,345.0,,0.0,0,112000.5,59370.84,0.0,0.0,Consumer credit,-7,
162157,6602826,Closed,currency 1,-1261,0,-956.0,-956.0,,0,168997.5,0.0,,0.0,Consumer credit,-543,
232968,5764867,Closed,currency 1,-128,0,237.0,-30.0,0.0,0,45004.5,0.0,0.0,0.0,Consumer credit,-23,
288728,5844236,Active,currency 1,-405,0,360.0,,,0,13500.0,16614.0,0.0,0.0,Credit card,-5,2700.0
143420,5550927,Active,currency 1,-335,0,27515.0,,0.0,0,90000.0,76943.745,13056.255,0.0,Credit card,-25,
221330,6602570,Active,currency 1,-508,0,1318.0,,,0,1350000.0,1134513.0,0.0,0.0,Consumer credit,-18,39640.5
452873,6109134,Closed,currency 1,-1605,0,-1301.0,-1322.0,,0,127350.0,,,0.0,Consumer credit,-1316,
115231,5063555,Closed,currency 1,-2832,0,-2590.0,-2602.0,,0,29569.5,0.0,,0.0,Consumer credit,-1712,
173941,5946297,Closed,currency 1,-908,0,584.0,-875.0,,0,828072.0,0.0,,0.0,Consumer credit,-847,
409818,6512277,Active,currency 1,-881,0,203.0,,,0,99000.0,102073.5,0.0,0.0,Credit card,-6,
393381,6218138,Closed,currency 1,-807,0,-623.0,-685.0,0.0,0,181575.0,0.0,0.0,0.0,Consumer credit,-678,
102653,5362708,Active,currency 1,-625,0,-5.0,,,0,270000.0,61965.0,0.0,0.0,Credit card,-2,0.0
140687,6162153,Closed,currency 1,-1111,0,-914.0,-913.0,,0,234000.0,0.0,0.0,0.0,Credit card,-891,0.0
103887,6068351,Closed,currency 1,-1198,0,-94.0,-765.0,0.0,0,450000.0,0.0,450000.0,0.0,Credit card,-765,
226969,5762175,Closed,currency 1,-2611,0,-2429.0,-2429.0,0.0,0,14535.0,0.0,0.0,0.0,Consumer credit,-2423,
152005,6020393,Closed,currency 1,-1434,0,-1129.0,-1371.0,,0,35487.36,0.0,,0.0,Consumer credit,-882,
191674,6005589,Closed,currency 1,-983,0,-223.0,-224.0,,0,603504.0,0.0,,0.0,Consumer credit,-203,
425330,5467196,Closed,currency 1,-1377,0,-1193.0,-1193.0,0.0,0,96370.74,0.0,0.0,0.0,Consumer credit,-1193,
414229,6669119,Closed,currency 1,-432,0,-402.0,-355.0,,0,81000.0,0.0,0.0,0.0,Credit card,-352,0.0
408153,6189101,Closed,currency 1,-767,0,-676.0,-676.0,,0,18913.5,0.0,0.0,0.0,Consumer credit,-663,5071.5
402993,5568057,Closed,currency 1,-457,0,-276.0,-276.0,0.0,0,100800.0,0.0,0.0,0.0,Consumer credit,-276,
138789,6529331,Active,currency 1,-505,0,1321.0,,,0,760500.0,632038.5,0.0,0.0,Consumer credit,-15,
348887,5444032,Closed,currency 1,-701,0,-313.0,-313.0,0.0,0,351450.0,0.0,0.0,0.0,Consumer credit,-310,
333378,6465489,Active,currency 1,-246,0,1580.0,,,0,275841.0,256999.5,0.0,0.0,Consumer credit,-33,7699.5
422752,5486062,Closed,currency 1,-2091,0,-1998.0,-1970.0,,0,25708.5,0.0,0.0,0.0,Consumer credit,-816,
318384,6365264,Active,currency 1,-1635,0,,,0.0,0,1856250.0,464985.0,1391263.875,0.0,Credit card,-19,185625.0
348556,5112417,Active,currency 1,-760,0,607.0,,,0,202500.0,107869.5,0.0,0.0,Credit card,-24,
338192,6180433,Active,currency 1,-353,0,31076.0,,,0,72000.0,20088.0,0.0,0.0,Credit card,-20,
454242,5878220,Closed,currency 1,-2818,0,-2446.0,-2447.0,,0,225000.0,0.0,,0.0,Consumer credit,-2441,0.0
181673,5832634,Active,currency 1,-418,0,678.0,,,0,1796886.0,1526022.0,,0.0,Car loan,0,57559.5
443035,6524436,Closed,currency 1,-601,0,-68.0,-68.0,,0,0.0,0.0,0.0,0.0,Credit card,-65,0.0
166641,5819069,Active,currency 1,-283,0,,,,0,450000.0,464206.5,,0.0,Credit card,-8,26946.0
399847,6544227,Active,currency 1,-292,0,27332.0,,0.0,0,90000.0,51746.49,38253.51,0.0,Credit card,-20,
191794,6566188,Closed,currency 1,-2077,0,-1772.0,-1771.0,,0,43470.0,0.0,0.0,0.0,Consumer credit,-1739,0.0
451724,5012051,Closed,currency 1,-960,0,-906.0,-906.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-896,0.0
139903,6474572,Active,currency 1,-1134,0,692.0,,,0,247500.0,115434.0,0.0,0.0,Consumer credit,-36,5715.0
137651,5907871,Closed,currency 1,-2497,0,1155.0,-85.0,,0,486000.0,0.0,0.0,0.0,Mortgage,-80,0.0
386383,5200104,Closed,currency 1,-728,0,394.0,-569.0,,0,148500.0,0.0,0.0,0.0,Credit card,-550,
174871,5878080,Closed,currency 1,-2438,0,-2133.0,-2114.0,,0,39208.5,0.0,0.0,0.0,Consumer credit,-1022,0.0
165445,6013337,Closed,currency 1,-555,0,-415.0,-415.0,4297.41,0,16780.5,0.0,0.0,0.0,Consumer credit,-310,
274328,5634253,Active,currency 1,-820,0,,,1440.0,0,157500.0,121356.0,36143.01,0.0,Credit card,-19,
279265,6566507,Active,currency 1,-61,0,30921.0,,,0,56871.0,48424.5,0.0,0.0,Credit card,-23,0.0
328262,6670501,Closed,currency 1,-1364,0,-1272.0,-1273.0,,0,12600.0,0.0,,0.0,Consumer credit,-1272,5188.5
315363,6839127,Closed,currency 1,-2628,0,-2262.0,-2283.0,20056.23,0,229995.0,,,0.0,Consumer credit,-666,
407298,6029077,Closed,currency 1,-967,0,-237.0,-724.0,,0,233100.0,0.0,0.0,0.0,Consumer credit,-694,177520.5
402362,5492134,Active,currency 1,-937,30,555.0,,,0,555840.0,326816.685,,12559.5,Consumer credit,-51,
318153,6133388,Closed,currency 1,-1355,0,472.0,-957.0,,0,569574.0,0.0,0.0,0.0,Consumer credit,-941,0.0
153531,5679302,Closed,currency 1,-568,0,-384.0,-405.0,,0,135000.0,,,0.0,Consumer credit,-405,
408145,5546862,Closed,currency 1,-359,0,-295.0,-295.0,0.0,0,19137.105,0.0,0.0,0.0,Consumer credit,-289,
217136,6527137,Closed,currency 1,-1534,0,-438.0,-711.0,,0,675000.0,0.0,,0.0,Consumer credit,-506,0.0
360964,5825782,Active,currency 1,-1740,0,1915.0,,,0,231750.0,0.0,0.0,0.0,Credit card,-3,0.0
230457,6579656,Active,currency 1,-586,0,1119.0,,0.0,0,229500.0,155086.785,0.0,0.0,Consumer credit,-9,7650.0
112320,5288820,Active,currency 1,-456,0,1374.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-456,
370482,5467861,Closed,currency 1,-234,0,41.0,-53.0,0.0,0,28026.0,0.0,0.0,0.0,Consumer credit,-50,
411081,6571894,Active,currency 1,-201,0,10.0,,,0,79519.5,11767.5,,0.0,Consumer credit,-3,12235.5
451844,6498709,Active,currency 1,-1037,0,61.0,,6116.49,0,90000.0,54056.79,35943.21,0.0,Credit card,-31,0.0
240677,5252609,Closed,currency 1,-2316,0,-2102.0,-2101.0,,0,116815.5,0.0,,0.0,Consumer credit,-2099,
175994,6313301,Closed,currency 1,-294,0,-112.0,-143.0,0.0,0,156420.0,0.0,0.0,0.0,Consumer credit,-142,
168183,6561513,Closed,currency 1,-1888,0,-1674.0,-1705.0,16740.0,0,83821.05,0.0,0.0,0.0,Consumer credit,-1705,
213967,6278636,Active,currency 1,-1489,0,338.0,,,0,739881.0,194881.5,,0.0,Consumer credit,-25,20187.0
372132,6646213,Closed,currency 1,-2098,0,-272.0,-1925.0,,0,540000.0,0.0,0.0,0.0,Consumer credit,-750,0.0
341828,5797797,Active,currency 1,-323,0,42.0,,0.0,0,105907.815,29695.5,0.0,0.0,Consumer credit,-43,8825.67
277654,5004303,Closed,currency 1,-2696,0,30870.0,-507.0,,0,900000.0,0.0,,0.0,Credit card,-691,0.0
324539,6422412,Closed,currency 1,-680,0,61.0,-273.0,,0,90000.0,,,0.0,Credit card,-259,
170195,6068889,Closed,currency 1,-1019,0,,-689.0,,0,337500.0,,,0.0,Credit card,-689,36000.0
327104,5348884,Closed,currency 1,-845,0,-754.0,-752.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-50,
454655,5102170,Active,currency 1,-478,0,31122.0,,,0,135000.0,135531.0,,0.0,Credit card,-230,
418658,6030542,Active,currency 1,-216,0,1610.0,,0.0,0,2430000.0,2287408.5,,0.0,Consumer credit,-3,67023.0
219180,5263084,Closed,currency 1,-1417,0,410.0,-1053.0,,0,1530000.0,0.0,0.0,0.0,Consumer credit,-1052,0.0
305057,5614229,Closed,currency 1,-690,0,-384.0,-660.0,,0,52645.5,0.0,0.0,0.0,Consumer credit,-654,28051.875
195496,5469504,Closed,currency 1,-1788,0,-1659.0,-1659.0,,0,1237500.0,0.0,0.0,0.0,Car loan,-1635,0.0
289353,6404712,Closed,currency 1,-1470,0,-374.0,-366.0,,0,286321.5,0.0,0.0,0.0,Consumer credit,-357,
427355,5830513,Closed,currency 2,-1771,0,-1406.0,-1660.0,,0,657882.0,0.0,,0.0,Consumer credit,-1658,
279350,6049332,Closed,currency 1,-1958,0,-1409.0,-1409.0,5530.815,0,126796.5,0.0,0.0,0.0,Consumer credit,-1408,
420864,6130394,Active,currency 1,-235,0,130.0,,,0,92700.0,41076.0,0.0,0.0,Consumer credit,-22,8680.5
122808,5547762,Closed,currency 1,-1648,0,-1280.0,-1280.0,,0,186831.0,,,0.0,Consumer credit,-1280,
347790,6119735,Active,currency 1,-752,0,1074.0,,,0,301500.0,156672.0,0.0,0.0,Consumer credit,-73,
261834,6383934,Closed,currency 1,-2362,0,-2025.0,-2115.0,0.0,0,47740.5,0.0,0.0,0.0,Consumer credit,-2115,
162157,6602828,Active,currency 1,-446,0,1015.0,,,0,289440.0,226372.5,0.0,0.0,Consumer credit,-21,8734.5
119967,6270206,Closed,currency 1,-583,0,-358.0,-358.0,,0,66334.5,0.0,,0.0,Consumer credit,-339,0.0
384012,5203766,Closed,currency 1,-1196,0,659.0,-527.0,,0,225000.0,0.0,,0.0,Credit card,-222,
361448,5537199,Closed,currency 1,-1123,0,-1067.0,-1067.0,,0,202500.0,,,0.0,Consumer credit,-1067,
197746,5824427,Closed,currency 1,-1026,0,-660.0,-660.0,4021.335,0,46975.5,0.0,0.0,0.0,Consumer credit,-660,
194429,6399650,Closed,currency 1,-2884,0,-2700.0,-2700.0,0.0,0,27684.0,0.0,0.0,0.0,Consumer credit,-2700,
375986,5996240,Closed,currency 1,-707,0,,-132.0,,0,477000.0,,,0.0,Consumer credit,-23,19872.0
121471,5429043,Closed,currency 1,-2304,0,-483.0,-635.0,,0,1229355.0,,,0.0,Car loan,-615,
279515,5858576,Active,currency 1,-342,0,27285.0,,0.0,0,22500.0,6965.235,0.0,0.0,Credit card,-206,4500.0
450842,5694421,Closed,currency 1,-785,0,-602.0,-602.0,0.0,0,34996.5,0.0,0.0,0.0,Consumer credit,-602,
336764,5897911,Closed,currency 1,-2154,0,-1424.0,-1482.0,,0,248265.0,0.0,,0.0,Consumer credit,-1480,14247.0
439069,6332646,Active,currency 1,-146,0,402.0,,,0,408685.5,334048.5,,0.0,Consumer credit,-19,28381.5
121772,5950833,Closed,currency 1,-166,0,-86.0,-87.0,,0,27000.0,0.0,0.0,0.0,Consumer credit,-84,0.0
123568,5714137,Closed,currency 1,-1746,0,-1431.0,-1442.0,,0,129694.5,0.0,,0.0,Consumer credit,-1398,0.0
300368,6215319,Closed,currency 1,-2876,0,-2510.0,-2568.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-832,0.0
161706,5169679,Active,currency 1,-314,0,1512.0,,,0,956475.0,852210.0,0.0,0.0,Consumer credit,-6,2115.0
408942,6350723,Closed,currency 1,-910,0,-413.0,-412.0,,0,27000.0,0.0,,0.0,Credit card,-408,
397281,5491217,Closed,currency 1,-2425,0,-2228.0,-1194.0,,0,32805.0,,,0.0,Consumer credit,-1191,0.0
304897,5818440,Closed,currency 1,-617,0,-435.0,-435.0,,0,198000.0,0.0,0.0,0.0,Consumer credit,-326,0.0
376337,5443935,Closed,currency 1,-1636,0,-905.0,-1185.0,29083.5,0,675000.0,0.0,0.0,0.0,Consumer credit,-1140,
242588,5483816,Active,currency 1,-499,0,1328.0,,0.0,0,1350000.0,,,0.0,Consumer credit,-43,
