SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1678249,190927,1.0,11,-803.0,-807.0,14876.955,14876.955
1126290,415884,1.0,7,-499.0,-490.0,9244.395,7781.985
1248872,411590,1.0,11,-1626.0,-1621.0,14827.635,7082.505
1307096,241401,3.0,6,-154.0,-162.0,23577.66,23577.66
1919616,261987,1.0,1,-470.0,-474.0,8539.605,8539.605
2702028,171395,1.0,6,-892.0,-941.0,20637.72,20637.72
1170477,436401,0.0,11,-45.0,-45.0,18639.135,18639.135
1956396,452001,0.0,41,-560.0,-567.0,5045.805,5045.805
2011443,433779,0.0,2,-1243.0,-1262.0,2250.0,2250.0
1128967,129441,1.0,6,-359.0,-369.0,13600.8,13600.8
1194384,105947,0.0,10,-341.0,-343.0,9491.85,9491.85
2227969,100201,1.0,3,-2333.0,-2359.0,3828.555,126.765
1634489,218099,3.0,4,-1057.0,-1066.0,17371.8,17371.8
2155334,319733,0.0,74,-918.0,-918.0,264.69,264.69
1752871,320632,1.0,8,-1633.0,-1680.0,6249.375,6249.375
2235648,100385,1.0,2,-188.0,-218.0,15295.995,15295.995
1285276,175592,0.0,28,-2141.0,-2152.0,5625.0,5625.0
1205012,228775,1.0,6,-1286.0,-1284.0,23359.68,12346.11
1295242,448241,1.0,6,-1815.0,-1828.0,7385.76,7385.76
2241113,108082,1.0,7,-1983.0,-1984.0,14899.95,14899.95
1105762,293227,1.0,7,-253.0,-255.0,31544.37,31544.37
2127150,276981,9.0,12,-332.0,-376.0,23999.985,5429.115
2379238,228512,0.0,82,-1123.0,-1134.0,3375.0,3375.0
2132783,253945,1.0,6,-696.0,-707.0,8638.335,8638.335
1537966,419178,1.0,5,-244.0,-259.0,3938.49,3938.49
1926194,131321,1.0,7,-411.0,-412.0,14223.915,14223.915
1061098,241718,0.0,42,-343.0,-343.0,13058.55,13058.55
1522471,398317,1.0,7,-114.0,-121.0,11632.59,11632.59
1597482,378124,1.0,7,-2278.0,-2277.0,5924.97,5924.97
1007269,136678,1.0,6,-1776.0,-1776.0,13467.87,13467.87
1560921,215978,1.0,2,-2610.0,-2625.0,2170.98,2170.98
1531283,394754,0.0,5,-774.0,-774.0,1905.075,1905.075
1258593,390910,1.0,1,-342.0,-343.0,31805.595,31805.595
2138307,244238,1.0,1,-501.0,-503.0,3663.045,3663.045
2335078,127085,2.0,16,-1030.0,-1035.0,33369.12,33369.12
1291727,321194,1.0,3,-1827.0,-1862.0,5521.77,5521.77
2120535,298170,0.0,47,-580.0,-580.0,22775.805,22775.805
1259944,317487,0.0,24,-834.0,-834.0,371.115,371.115
2621524,172581,0.0,21,-2791.0,-2819.0,8100.0,8100.0
1752088,356517,1.0,2,-471.0,-483.0,13476.96,13476.96
1805912,204237,2.0,3,-206.0,-221.0,23854.05,23854.05
2490928,280430,0.0,90,-245.0,-245.0,1468.035,1468.035
2065877,288229,1.0,1,-90.0,-96.0,25540.245,25540.245
1618356,120857,1.0,12,-567.0,-574.0,7932.015,7932.015
2074027,155755,1.0,6,-2319.0,-2323.0,9842.4,9839.25
1380640,108412,1.0,5,-2694.0,-2694.0,4627.035,4627.035
2651829,381769,1.0,9,-1941.0,-1945.0,16978.905,16978.905
2446188,171215,1.0,1,-1694.0,-1702.0,1970.01,1970.01
1710198,425795,1.0,1,-53.0,-61.0,5261.49,5261.49
1897961,104874,1.0,12,-495.0,-497.0,11457.9,11457.9
2640971,438888,0.0,9,-981.0,-981.0,78.885,78.885
2508774,336183,0.0,20,-11.0,-11.0,15681.51,15681.51
1589296,225940,1.0,21,-891.0,-905.0,3332.655,3332.655
1924069,347639,0.0,33,-226.0,-238.0,2250.0,2250.0
1281251,381290,1.0,14,-23.0,-123.0,8186.625,8186.625
2357227,170280,1.0,1,-1910.0,-1926.0,4646.79,4646.79
2378791,230932,1.0,10,-395.0,-401.0,34848.0,34848.0
1100492,424001,2.0,35,-387.0,-414.0,33247.17,33247.17
2134203,208566,1.0,11,-198.0,-204.0,6357.555,6357.555
1285307,445712,0.0,71,-745.0,-745.0,130.5,130.5
2252794,386198,0.0,44,-1922.0,-1935.0,9000.0,9000.0
1469389,440278,0.0,14,-2147.0,-2147.0,4500.0,4500.0
1295547,180151,0.0,2,-351.0,-370.0,2250.0,2250.0
2148430,396121,1.0,5,-1574.0,-1645.0,3372.57,3372.57
1500450,443253,1.0,12,-954.0,-967.0,12915.045,12915.045
2445871,325275,1.0,10,-2586.0,-2589.0,9607.59,9607.59
2055472,245949,1.0,17,-58.0,-62.0,16293.15,16293.15
1595005,357662,1.0,7,-2461.0,-2468.0,4004.1,4004.1
1112774,354467,0.0,80,-1038.0,-1038.0,139.05,139.05
2784960,116210,0.0,28,-831.0,-831.0,2.565,2.565
1718014,349441,1.0,3,-297.0,-294.0,5459.94,5459.94
2562492,243891,0.0,41,-1283.0,-1293.0,3375.0,3375.0
2425351,372380,1.0,1,-1094.0,-1096.0,20838.6,20838.6
2716363,188125,1.0,1,-507.0,-523.0,14840.955,14840.955
2134690,169750,1.0,5,-321.0,-337.0,10487.385,10487.385
1779636,119782,2.0,17,-219.0,-219.0,8627.085,8627.085
1155180,125155,0.0,89,-393.0,-393.0,103.14,103.14
2418162,315476,1.0,5,-613.0,-614.0,21237.75,21237.75
1336115,362843,1.0,16,-673.0,-677.0,39096.855,39096.855
1747392,284998,0.0,1,-603.0,-611.0,5915.52,5915.52
1220188,101322,0.0,61,-1614.0,-1632.0,5670.0,5670.0
1102387,364699,1.0,1,-1214.0,-1226.0,16187.31,16187.31
1588876,154650,1.0,1,-2375.0,-2399.0,3391.11,3391.11
1843376,211833,0.0,79,-1289.0,-1289.0,1199.115,1199.115
1213777,136166,1.0,10,-894.0,-901.0,14681.025,14681.025
2659740,163037,5.0,4,-322.0,-331.0,12207.24,12207.24
2702948,439874,0.0,11,-1225.0,-1210.0,13747.23,13747.23
1286746,252874,1.0,12,-366.0,-378.0,8843.625,8843.625
2436574,332266,1.0,7,-313.0,-315.0,5075.505,5075.505
1113305,179118,1.0,3,-2359.0,-2411.0,4058.64,4058.64
1900101,351092,1.0,10,-1458.0,-1468.0,8368.695,8368.695
1189004,398349,1.0,17,-478.0,-495.0,15513.48,15513.48
1144788,431697,1.0,8,-1725.0,-1729.0,3309.48,3309.48
1855499,151090,1.0,7,-1945.0,-1939.0,2271.105,3.105
2291293,249429,1.0,11,-419.0,-416.0,36598.095,31325.67
1210379,194164,1.0,6,-381.0,-388.0,8548.965,8548.965
2001461,194383,1.0,4,-794.0,-796.0,19626.435,19626.435
1290346,130285,0.0,2,-290.0,-296.0,2250.0,2250.0
1636009,411217,1.0,7,-645.0,-652.0,11946.195,11946.195
2087269,452028,1.0,7,-1798.0,-1822.0,11484.27,11484.27
1121518,323888,1.0,1,-1025.0,-1028.0,5227.74,5227.74
2214325,276019,0.0,6,-489.0,-489.0,2236.5,2236.5
1314190,299577,0.0,60,-2021.0,-1990.0,67.5,67.5
2467033,399248,0.0,72,-1284.0,-1287.0,2250.0,2250.0
1796832,190207,1.0,4,-1311.0,-1328.0,6001.83,6001.83
1905914,383570,1.0,10,-204.0,-223.0,13258.935,13258.935
1726507,192015,1.0,4,-428.0,-436.0,13320.135,13320.135
1749777,257009,1.0,4,-60.0,-67.0,6395.67,6395.67
1911674,286841,1.0,13,-1780.0,-1775.0,17521.02,16935.615
2652450,406975,2.0,3,-1024.0,-1026.0,28698.3,28698.3
2835955,366082,1.0,13,-2268.0,-2270.0,14103.585,14103.585
1016716,194906,1.0,5,-1877.0,-1875.0,14987.025,14968.71
2431841,307509,1.0,7,-717.0,-718.0,27431.1,27431.1
1007391,286608,0.0,18,-1967.0,-1946.0,2250.0,2250.0
1644272,452541,1.0,5,-2470.0,-2479.0,13648.77,13648.77
2062966,171672,1.0,2,-1925.0,-1932.0,9451.98,9451.98
1108553,449307,1.0,2,-1840.0,-1859.0,4875.21,4875.21
2208082,230032,0.0,11,-1162.0,-1162.0,9000.0,9000.0
1681959,277665,2.0,4,-1343.0,-1364.0,8180.595,8180.595
1871322,330567,0.0,13,-62.0,-62.0,245.115,245.115
2204619,442974,2.0,4,-286.0,-295.0,1833.345,1833.345
1257271,281935,0.0,9,-83.0,-83.0,6992.82,6992.82
2343447,439001,0.0,14,-453.0,-464.0,2250.0,2250.0
1624051,140672,0.0,98,-1051.0,-1051.0,78.03,78.03
2681403,410473,1.0,3,-907.0,-918.0,21929.985,21929.985
2435404,252839,1.0,6,-731.0,-753.0,6561.405,6561.405
1622837,122192,1.0,9,-817.0,-825.0,4343.445,4343.445
2822186,143399,3.0,29,-256.0,-258.0,14364.18,14364.18
2698253,181302,0.0,97,-250.0,-250.0,2253.69,2253.69
2157488,109046,1.0,4,-761.0,-791.0,8572.095,8572.095
2524420,404916,0.0,10,-769.0,-778.0,5839.155,5839.155
1676755,133835,1.0,11,-697.0,-693.0,52907.355,52900.47
1869172,319582,0.0,79,-1571.0,-1571.0,135.315,135.315
2463403,103251,0.0,125,-16.0,-16.0,135.9,135.9
2248503,149393,2.0,5,-688.0,-734.0,20869.65,20869.65
1492013,283290,1.0,8,-2476.0,-2477.0,24813.0,24813.0
2418383,221828,1.0,5,-904.0,-911.0,10504.935,10504.935
2377268,382821,1.0,1,-705.0,-707.0,18232.38,18232.38
2823994,424026,0.0,106,-18.0,-18.0,11965.41,11965.41
1693071,361673,1.0,4,-2664.0,-2661.0,3861.135,3861.135
1415014,150355,1.0,4,-1585.0,-1615.0,13720.41,13648.77
2239414,450842,0.0,104,-260.0,-260.0,73.17,73.17
2770197,286896,1.0,7,-786.0,-800.0,27857.34,27857.34
1387492,283013,0.0,5,-508.0,-508.0,4230.0,4230.0
2117411,337191,1.0,1,-2065.0,-2079.0,12852.54,12852.54
1163875,414243,1.0,7,-785.0,-784.0,12150.0,12150.0
2186676,350383,1.0,9,-472.0,-521.0,10538.415,1.755
1008158,348922,1.0,10,-1266.0,-1282.0,5022.36,5022.36
1230837,378139,2.0,2,-108.0,-108.0,30119.895,30119.895
1382782,166858,1.0,1,-2476.0,-2500.0,4046.13,4046.13
2228470,253891,0.0,19,-394.0,-399.0,7630.29,7630.29
1180968,444546,1.0,2,-2206.0,-2217.0,16706.34,16706.34
1389027,426411,1.0,4,-1784.0,-1803.0,4261.095,4261.095
1306892,435068,1.0,4,-1162.0,-1183.0,13486.815,13486.815
2725847,416982,1.0,3,-2803.0,-2811.0,31088.295,31088.295
2004400,238066,1.0,2,-758.0,-780.0,33218.955,33218.955
1596224,122910,1.0,5,-2189.0,-2227.0,27361.08,13.68
1780680,139363,2.0,4,-1572.0,-1590.0,20941.2,20941.2
2788059,112199,1.0,4,-788.0,-789.0,17770.41,17770.41
1193198,236293,1.0,19,-426.0,-510.0,4569.66,4569.66
1429785,357865,4.0,9,-360.0,-363.0,18111.06,23850.0
1301930,422563,1.0,1,-1646.0,-1665.0,9373.68,9373.68
1258475,388275,1.0,6,-137.0,-155.0,5093.055,5093.055
1466866,260696,0.0,167,-13.0,-26.0,3145.455,3145.455
1387006,416300,1.0,8,-1748.0,-1765.0,5122.755,5117.715
1900666,332833,0.0,101,-246.0,-246.0,244.035,244.035
2240191,111891,1.0,5,-2450.0,-2453.0,7849.395,7849.395
1369325,202389,0.0,34,-390.0,-390.0,4508.46,4508.46
2509877,146277,1.0,6,-756.0,-761.0,20959.515,20959.515
1204714,247708,1.0,4,-669.0,-673.0,29152.89,29152.89
1424428,215102,1.0,1,-843.0,-849.0,5216.175,5216.175
1217015,300155,1.0,9,-945.0,-975.0,30623.94,30623.94
2261695,409949,0.0,107,-1803.0,-1803.0,371.565,371.565
2157422,388732,1.0,1,-1691.0,-1699.0,12582.225,12582.225
1871344,362630,1.0,10,-2738.0,-2737.0,1617.03,1598.355
2749172,265702,1.0,10,-1438.0,-1441.0,10010.34,10010.34
1441820,133495,1.0,39,-93.0,-91.0,22898.7,21784.14
2088711,275239,1.0,6,-1825.0,-1823.0,16413.705,16389.36
2134233,382982,1.0,8,-2391.0,-2400.0,3013.695,3013.695
1030725,190926,1.0,1,-463.0,-472.0,19367.775,19367.775
2791271,204138,1.0,3,-1494.0,-1496.0,13785.345,13785.345
2206404,311637,1.0,9,-640.0,-668.0,16131.24,1001.34
1332501,149471,1.0,1,-326.0,-302.0,7742.655,88.425
1131983,209340,1.0,4,-1001.0,-1016.0,3092.265,3092.265
2784546,151363,0.0,118,-185.0,-185.0,87.93,87.93
2174976,147082,1.0,6,-1159.0,-1187.0,11211.39,11211.39
1221379,347232,3.0,3,-790.0,-802.0,55336.095,55336.095
2609933,349288,0.0,69,-969.0,-969.0,133.92,133.92
2783803,392939,0.0,35,-604.0,-604.0,32165.505,32165.505
1776182,341342,1.0,7,-602.0,-612.0,12244.365,12244.365
1647207,225262,1.0,1,-1368.0,-1375.0,4797.315,4797.315
1312947,355151,1.0,12,-430.0,-433.0,21116.25,21116.25
2321223,211057,1.0,1,-1370.0,-1369.0,14252.445,14252.445
2756411,448024,2.0,20,-160.0,-157.0,13913.325,9243.585
2377267,383191,1.0,19,-207.0,-246.0,33249.735,33249.735
1163702,320041,1.0,16,-356.0,-356.0,21468.015,21468.015
1391007,125387,0.0,25,-1707.0,-1713.0,9000.0,9000.0
1764991,290730,1.0,12,-1765.0,-1785.0,3643.065,3076.155
2468800,166595,0.0,23,-720.0,-720.0,6661.89,6661.89
2801554,390907,0.0,81,-754.0,-765.0,9000.0,9000.0
2640950,253317,0.0,88,-428.0,-428.0,72.54,72.54
1826288,379115,1.0,24,-107.0,-105.0,14277.645,7413.48
2254636,335440,1.0,26,-46.0,-76.0,18033.21,1817.055
2541631,218883,1.0,2,-504.0,-510.0,8392.005,8392.005
1220087,431581,1.0,5,-459.0,-491.0,4915.485,4915.485
1640127,318164,1.0,10,-2191.0,-2232.0,1774.26,1774.26
2486054,442250,1.0,7,-766.0,-769.0,24341.445,24341.445
1570221,126558,0.0,63,-609.0,-618.0,6750.0,6750.0
2254533,434846,1.0,4,-667.0,-677.0,26774.865,26774.865
1931554,287261,0.0,38,-136.0,-136.0,6239.43,6239.43
2780277,432167,0.0,26,-1035.0,-1035.0,460.8,460.8
1848482,196265,1.0,7,-1899.0,-1899.0,4551.57,4551.57
1155632,235146,0.0,24,-2403.0,-2406.0,9000.0,9000.0
1104471,281973,1.0,2,-1635.0,-1659.0,8384.31,8384.31
1575942,226282,1.0,9,-2134.0,-2134.0,1718.325,1718.325
1390739,204559,1.0,9,-723.0,-707.0,37334.655,36986.895
1088459,230941,1.0,8,-107.0,-113.0,25580.97,25580.97
1711784,158470,1.0,8,-2824.0,-2792.0,3145.185,31.14
1406130,184333,1.0,20,-313.0,-316.0,26197.47,26197.47
1423358,297712,0.0,24,-32.0,-32.0,9000.0,9000.0
2618067,296391,0.0,127,-753.0,-753.0,214.92,214.92
2243446,397567,0.0,30,-975.0,-975.0,2700.0,2700.0
1075065,343990,0.0,79,-740.0,-740.0,624.6,624.6
1171130,178848,1.0,13,-77.0,-111.0,29129.805,29129.805
1877449,116241,1.0,7,-632.0,-629.0,73246.77,73226.835
1970141,153100,1.0,12,-1066.0,-1074.0,23512.32,23512.32
2270981,268646,0.0,57,-953.0,-953.0,2250.0,2250.0
1963952,376697,1.0,17,-449.0,-450.0,14810.94,14810.94
2673111,336443,1.0,4,-493.0,-522.0,9751.86,9751.86
2588644,453964,1.0,11,-607.0,-632.0,18775.575,929.25
2286431,180040,0.0,20,-555.0,-555.0,1691.01,1691.01
1294904,271657,0.0,18,-134.0,-134.0,193.5,193.5
2631970,297521,1.0,4,-1989.0,-1994.0,21830.22,21830.22
2491539,326672,3.0,2,-469.0,-458.0,16800.705,16796.475
2660347,403052,0.0,9,-2225.0,-2236.0,4500.0,4500.0
1414463,420357,0.0,23,-231.0,-231.0,2855.835,2855.835
1801178,122674,1.0,9,-1843.0,-1859.0,14341.14,14341.14
2083749,429520,1.0,8,-2456.0,-2456.0,4604.535,4604.535
1033527,246502,1.0,4,-1376.0,-1405.0,26038.305,2888.415
1368151,353468,0.0,36,-480.0,-480.0,1.395,1.395
1376786,197512,0.0,46,-2260.0,-2260.0,150.66,150.66
2065847,441664,0.0,31,-2570.0,-2595.0,6750.0,2250.0
1890066,326833,0.0,6,-1094.0,-1094.0,447331.41,447331.41
1190634,175519,0.0,9,-2530.0,-2534.0,2520.0,2520.0
2413377,393169,1.0,6,-313.0,-321.0,13383.945,13383.945
2069664,146303,0.0,82,-925.0,-925.0,190.26,190.26
1856247,232423,1.0,3,-98.0,-102.0,18988.29,18988.29
1101422,101213,3.0,5,-547.0,-555.0,9043.02,9043.02
2398017,265714,4.0,5,-448.0,-451.0,483490.35,483490.35
1028267,268446,1.0,5,-200.0,-214.0,5784.075,5784.075
1496533,285538,0.0,19,-2019.0,-2019.0,1125.0,1125.0
1619353,319248,0.0,29,-270.0,-273.0,5388.57,5388.57
2817667,140782,0.0,124,-270.0,-270.0,1496.025,1496.025
2308238,248636,1.0,12,-1261.0,-1279.0,10379.925,10379.925
1639552,387291,1.0,11,-1721.0,-1724.0,7120.44,7120.44
1999244,206355,0.0,84,-1001.0,-1001.0,63.045,63.045
1034878,133835,2.0,2,-1333.0,-1342.0,27444.915,27444.915
1391007,125387,0.0,47,-1128.0,-1128.0,377.145,377.145
1442907,309229,0.0,99,-988.0,-988.0,5625.0,5625.0
1438043,371074,1.0,3,-779.0,-785.0,7915.815,7915.815
1549375,119782,1.0,24,-566.0,-576.0,12178.26,12178.26
2220382,153526,0.0,13,-569.0,-569.0,46827.0,46827.0
2613352,111228,1.0,9,-1558.0,-1567.0,17840.88,17840.88
1737130,337217,1.0,2,-1344.0,-1338.0,13352.445,13352.445
1083813,296212,1.0,3,-2665.0,-2664.0,16591.5,16591.5
2539932,271779,1.0,5,-851.0,-858.0,12743.955,12743.955
2323326,186145,1.0,11,-770.0,-754.0,33874.2,33164.46
1443693,152094,1.0,2,-1974.0,-1978.0,7941.69,7941.69
2600037,272775,1.0,11,-956.0,-961.0,8416.89,8416.89
1692780,125200,1.0,4,-1618.0,-1626.0,22495.275,22495.275
2535805,414824,1.0,14,-1081.0,-1111.0,6794.955,6794.955
1610885,429056,2.0,15,-667.0,-685.0,39122.325,39122.325
2727497,139567,1.0,18,-196.0,-232.0,5551.965,5551.965
1487289,369757,1.0,3,-313.0,-322.0,8287.515,8287.515
1396571,111228,3.0,5,-258.0,-265.0,8978.76,126000.0
1915564,379518,0.0,39,-456.0,-456.0,6750.0,6750.0
2794686,334114,1.0,3,-878.0,-892.0,4338.0,4338.0
1569846,245784,0.0,4,-2579.0,-2579.0,405.0,405.0
2370972,269053,1.0,6,-921.0,-941.0,10541.025,10541.025
2249548,325652,1.0,3,-348.0,-357.0,4441.59,4279.41
2360971,333275,0.0,38,-231.0,-231.0,194.715,194.715
1513640,243963,1.0,4,-875.0,-896.0,4307.985,4307.985
2475861,451208,2.0,11,-463.0,-465.0,23811.345,23811.345
2233625,416904,1.0,1,-238.0,-259.0,6519.6,6519.6
2451610,297510,0.0,8,-420.0,-429.0,44083.44,44083.44
1204602,366736,1.0,7,-1867.0,-1863.0,4693.23,3962.61
2730301,350806,1.0,12,-443.0,-443.0,16648.74,16648.74
1846239,266501,1.0,1,-1695.0,-1701.0,8712.27,8712.27
2756743,193075,1.0,1,-998.0,-1017.0,47277.0,47277.0
1087219,141231,1.0,2,-917.0,-940.0,8395.47,8395.47
1033527,246502,1.0,3,-1406.0,-1405.0,26038.305,26038.305
2063066,213775,3.0,8,-24.0,-37.0,10653.48,10653.48
1319143,118271,1.0,2,-34.0,-36.0,7792.11,7792.11
2807320,189512,1.0,5,-1212.0,-1221.0,3238.965,3238.965
1315275,217486,1.0,9,-1797.0,-1786.0,9179.955,9178.425
2619316,242693,1.0,15,-2212.0,-2270.0,19658.385,19658.385
1054133,193971,0.0,86,-396.0,-396.0,347.4,347.4
2119725,327175,1.0,3,-440.0,-469.0,11244.555,11244.555
2693790,372959,1.0,8,-990.0,-996.0,8572.455,8572.455
1283585,189406,0.0,82,-15.0,-15.0,304.065,304.065
1640708,331905,0.0,119,-167.0,-171.0,19847.475,19847.475
1513304,369904,1.0,7,-2499.0,-2499.0,5246.01,5246.01
1179924,219344,0.0,10,-102.0,-90.0,2250.0,2250.0
2835189,407303,0.0,43,-28.0,-29.0,21581.775,21581.775
2205335,406589,1.0,1,-274.0,-284.0,22569.03,22569.03
2668168,124035,1.0,9,-507.0,-505.0,23739.615,17453.025
1334633,428657,0.0,29,-237.0,-237.0,46.215,46.215
1864369,229782,1.0,9,-2565.0,-2565.0,4476.42,4476.42
1555524,264709,1.0,10,-2100.0,-2103.0,7631.235,7631.235
2491604,109468,1.0,6,-288.0,-296.0,15863.04,15863.04
2660180,122280,0.0,43,-2057.0,-2057.0,2250.0,2250.0
2033629,333584,1.0,10,-1138.0,-1139.0,32260.59,32260.59
1833091,420035,1.0,2,-2835.0,-2835.0,4000.5,4000.5
1028971,198627,0.0,30,-2151.0,-2151.0,149.13,149.13
2332738,123782,1.0,2,-1849.0,-1855.0,3434.175,3434.175
1810555,315214,1.0,9,-1095.0,-1124.0,6445.17,6445.17
1388560,430107,1.0,2,-898.0,-913.0,2943.9,2943.9
2383980,228554,1.0,6,-1563.0,-1569.0,6608.07,6608.07
2099945,310163,0.0,28,-83.0,-83.0,866.25,866.25
1923021,255698,0.0,80,-4.0,-4.0,18.9,18.9
1486442,220070,0.0,65,-1829.0,-1829.0,768.735,768.735
1103726,413303,1.0,1,-1725.0,-1740.0,2701.305,2701.305
1775514,261552,1.0,3,-2806.0,-2806.0,6096.285,6096.285
1436310,404790,1.0,5,-1216.0,-1236.0,5250.465,5250.465
2586931,303860,0.0,69,-811.0,-812.0,9000.0,9000.0
1443693,152094,1.0,10,-1734.0,-1732.0,7941.69,7878.015
2763729,425385,0.0,114,-141.0,-141.0,24.75,24.75
1456183,230369,1.0,16,-1157.0,-1166.0,24373.035,24373.035
1936753,179625,0.0,17,-335.0,-335.0,326.385,326.385
1488800,308455,1.0,1,-2087.0,-2097.0,3693.375,3693.375
1050910,298540,0.0,128,-48.0,-48.0,247.41,247.41
2373689,135271,1.0,1,-766.0,-777.0,15291.585,15291.585
2467698,235234,1.0,3,-609.0,-617.0,5544.0,5544.0
1424928,446573,1.0,10,-1140.0,-1137.0,18464.76,18038.07
1155202,354388,1.0,12,-372.0,-372.0,48698.595,48698.595
1597387,104880,1.0,11,-1060.0,-1068.0,21886.875,21886.875
2535535,105333,0.0,14,-2474.0,-2474.0,23.31,23.31
2467033,399248,0.0,77,-1222.0,-1222.0,934.425,934.425
1438123,335222,1.0,11,-1982.0,-1991.0,8811.09,8811.09
2181176,123766,0.0,32,-2063.0,-670.0,67.5,67.5
2812784,425479,0.0,22,-500.0,-500.0,1248.885,1248.885
1975910,110598,3.0,13,-828.0,-850.0,8580.825,262.575
2807825,384209,1.0,17,-1290.0,-1290.0,5853.555,5853.555
1652172,416643,1.0,6,-748.0,-751.0,5245.425,5245.425
1978782,211308,1.0,4,-552.0,-577.0,1987.92,1987.92
1105747,322880,1.0,24,-271.0,-271.0,43191.855,43191.855
2247693,298216,1.0,1,-1059.0,-1072.0,3037.365,3037.365
2567676,192312,0.0,8,-359.0,-363.0,2250.0,2250.0
1343806,190560,1.0,1,-312.0,-308.0,6322.725,6322.725
1681795,191809,0.0,35,-1563.0,-1567.0,4500.0,4500.0
2827500,410626,0.0,11,-413.0,-413.0,1259.46,1259.46
1371346,150503,1.0,6,-392.0,-408.0,11571.39,11571.39
1020717,122234,1.0,9,-1914.0,-1917.0,4521.105,4521.105
2272517,102267,0.0,15,-175.0,-178.0,19185.795,19185.795
1624403,270869,1.0,4,-238.0,-244.0,5045.985,5045.985
1405902,213541,0.0,8,-516.0,-516.0,135.36,135.36
2776643,277466,1.0,8,-2141.0,-2144.0,8849.025,8849.025
1684645,308100,0.0,24,-2860.0,-2860.0,1125.0,1125.0
1335167,192558,1.0,3,-2631.0,-2619.0,7035.525,104.625
1225928,208842,0.0,61,-2058.0,-2058.0,67.5,67.5
1366867,186953,1.0,16,-1149.0,-1152.0,12401.415,12401.415
1152598,380303,1.0,1,-1277.0,-1307.0,10457.325,7.83
1693734,168313,1.0,1,-779.0,-781.0,26480.7,26480.7
1277362,282150,2.0,21,-461.0,-461.0,17974.575,17974.575
1875565,204227,0.0,23,-1832.0,-1830.0,9000.0,9000.0
2092800,437358,1.0,7,-1590.0,-1626.0,7579.935,7579.935
1390929,286509,1.0,3,-734.0,-748.0,9426.24,9426.24
1730405,276508,1.0,9,-362.0,-347.0,9548.91,4796.19
1688245,312470,0.0,72,-964.0,-964.0,130.14,130.14
2821517,200723,0.0,40,-1253.0,-1280.0,9000.0,9000.0
2174820,256046,1.0,4,-2414.0,-2414.0,26945.505,26945.505
2023543,403953,0.0,11,-2791.0,-2793.0,3375.0,3375.0
1188291,120066,1.0,5,-136.0,-191.0,4209.075,4209.075
1730765,364582,1.0,12,-175.0,-175.0,67184.595,67184.595
1233576,286896,1.0,6,-2733.0,-2739.0,4613.895,4613.895
1192369,335608,1.0,6,-771.0,-771.0,41946.3,41946.3
2245591,244216,1.0,2,-1276.0,-1289.0,27166.005,27166.005
1155991,139067,0.0,1,-274.0,-292.0,9532.71,9000.0
1306663,386253,1.0,8,-2677.0,-2677.0,5530.5,5530.5
2450097,122157,0.0,16,-542.0,-542.0,9000.0,9000.0
2682776,103801,1.0,8,-1030.0,-1035.0,7981.245,7981.245
1268461,300486,1.0,17,-991.0,-987.0,23337.09,22839.525
1766343,430187,1.0,5,-1075.0,-1088.0,6304.5,6304.5
1133580,272850,0.0,17,-1031.0,-1031.0,11250.0,11250.0
1789583,309837,0.0,80,-2027.0,-2027.0,2143.035,2143.035
2492188,267327,1.0,5,-663.0,-664.0,80761.95,130145.04
1721718,330095,0.0,77,-1487.0,-1504.0,9000.0,9000.0
1540150,246134,0.0,1,-271.0,-286.0,25650.72,25650.72
2069751,234802,1.0,4,-373.0,-393.0,11222.1,11222.1
2427256,344960,0.0,19,-193.0,-193.0,148.005,148.005
1062760,184605,1.0,2,-1343.0,-1345.0,37763.55,37763.55
1309001,298506,2.0,14,-69.0,-137.0,18284.715,35555.715
1683903,367797,0.0,11,-2889.0,-2910.0,4500.0,4500.0
1688505,225227,0.0,110,-1072.0,-1088.0,9000.0,9000.0
1245511,131279,2.0,16,-471.0,-475.0,24769.53,24769.53
1497505,311119,0.0,54,-356.0,-356.0,2700.0,2700.0
2414623,383622,2.0,5,-56.0,-60.0,26362.89,26362.89
2572827,207047,1.0,25,-88.0,-84.0,27994.5,26910.855
1803273,302418,1.0,4,-1977.0,-1996.0,7669.215,7669.215
1545489,243891,1.0,12,-1440.0,-1463.0,15407.28,15407.28
2805686,378005,1.0,7,-1843.0,-1905.0,2002.275,2002.275
2294393,284143,0.0,33,-73.0,-73.0,599.805,599.805
1153033,287604,1.0,3,-640.0,-642.0,14400.045,14400.045
1751411,171423,1.0,2,-299.0,-308.0,15129.45,15129.45
1675897,162133,1.0,17,-122.0,-139.0,23153.985,23153.985
2221799,309155,0.0,55,-1272.0,-1282.0,9000.0,9000.0
2773692,432231,0.0,42,-586.0,-593.0,2392.38,2392.38
2553223,264728,0.0,93,-1296.0,-1296.0,652.005,652.005
2745196,287655,1.0,1,-1451.0,-1455.0,26436.465,26436.465
1593532,432111,1.0,8,-1566.0,-1592.0,4561.29,14.49
1776431,184612,0.0,52,-488.0,-490.0,8064.405,8064.405
1669908,181641,1.0,5,-1111.0,-1132.0,27436.05,27436.05
1783484,252322,0.0,13,-20.0,-36.0,18292.545,18292.545
