SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2507838,357538,-3,18.0,4.0,Active,0,0
1929582,342308,-73,8.0,6.0,Active,0,0
2803949,209748,-66,6.0,3.0,Active,0,0
1923409,149082,-20,12.0,1.0,Active,2,2
2831561,449821,-31,36.0,34.0,Active,0,0
2702384,235768,-2,12.0,5.0,Active,0,0
1101465,400127,-52,8.0,0.0,Completed,0,0
2202889,299137,-41,6.0,6.0,Active,0,0
2340184,205499,-78,8.0,6.0,Active,0,0
2056249,354100,-30,6.0,6.0,Active,0,0
1740763,347601,-10,30.0,30.0,Active,0,0
1319668,178317,-25,10.0,0.0,Active,0,0
2016999,175724,-51,36.0,29.0,Active,0,0
1717450,331220,-6,37.0,12.0,Active,0,0
1526125,415079,-91,8.0,7.0,Active,0,0
1639007,269465,-14,24.0,21.0,Active,0,0
1350876,102039,-6,12.0,1.0,Active,0,0
2816683,151082,-33,18.0,15.0,Active,0,0
1415718,380800,-26,36.0,27.0,Active,0,0
1793650,422059,-75,12.0,7.0,Active,0,0
1176583,415308,-12,12.0,4.0,Active,0,0
2054170,197611,-13,12.0,9.0,Active,0,0
1460954,238875,-79,6.0,2.0,Active,0,0
2631154,439399,-6,30.0,18.0,Active,0,0
1376861,420594,-80,12.0,1.0,Active,0,0
2664936,153514,-23,20.0,0.0,Completed,0,0
2107566,224505,-27,30.0,22.0,Active,0,0
2760324,113410,-92,4.0,2.0,Active,0,0
2607340,371096,-6,12.0,12.0,Active,0,0
1692377,289791,-70,12.0,11.0,Active,0,0
1201336,387291,-39,12.0,7.0,Active,0,0
1950219,238934,-67,47.0,31.0,Active,0,0
2177474,384377,-60,12.0,11.0,Active,0,0
2174021,405996,-92,15.0,2.0,Active,0,0
1620998,140136,-15,4.0,0.0,Active,0,0
1265484,192172,-82,15.0,3.0,Active,0,0
1436201,348432,-15,60.0,39.0,Active,0,0
1156246,423980,-46,60.0,57.0,Active,0,0
2085980,194620,-32,12.0,2.0,Active,0,0
2007702,256549,-7,18.0,4.0,Active,0,0
1815668,233450,-20,24.0,20.0,Active,0,0
1504203,326502,-64,8.0,8.0,Active,0,0
2244510,343824,-44,12.0,2.0,Active,0,0
1731199,401134,-3,12.0,6.0,Active,0,0
1309618,330454,-82,6.0,6.0,Active,0,0
1414595,284582,-11,18.0,9.0,Active,0,0
2335514,321194,-26,12.0,12.0,Active,0,0
2127261,271153,-38,10.0,0.0,Completed,0,0
2425652,339760,-1,12.0,1.0,Active,0,0
1377921,139674,-66,12.0,5.0,Active,0,0
2803942,388167,-66,12.0,10.0,Active,0,0
1610698,156194,-80,9.0,6.0,Active,0,0
1844642,206639,-5,12.0,8.0,Active,0,0
2363726,347972,-10,6.0,6.0,Active,0,0
1846369,251965,-24,48.0,26.0,Active,0,0
2363801,399787,-75,8.0,3.0,Active,18,0
2769765,453114,-7,24.0,19.0,Active,0,0
2024709,334871,-21,30.0,25.0,Active,0,0
2630492,146000,-28,12.0,3.0,Active,0,0
2241461,440562,-3,12.0,5.0,Active,0,0
2645317,311836,-23,24.0,6.0,Active,0,0
1229665,148259,-34,18.0,11.0,Active,0,0
1201201,180179,-88,2.0,0.0,Completed,0,0
1151642,420353,-49,24.0,15.0,Active,0,0
2000631,312460,-26,36.0,35.0,Active,0,0
1497216,248295,-25,24.0,20.0,Active,0,0
1812515,413892,-40,18.0,13.0,Active,0,0
2138100,220143,-75,12.0,1.0,Active,0,0
2835282,433800,-24,36.0,25.0,Active,0,0
1162561,264112,-36,24.0,12.0,Active,0,0
1257394,221766,-10,12.0,2.0,Active,0,0
2002207,431050,-22,12.0,8.0,Active,0,0
1513267,416239,-17,6.0,0.0,Completed,0,0
1998276,421750,-17,24.0,9.0,Active,0,0
1618949,116729,-48,10.0,1.0,Active,0,0
2511338,153622,-28,12.0,9.0,Active,0,0
2819111,213295,-47,18.0,13.0,Active,0,0
1621448,173247,-62,16.0,1.0,Active,0,0
2592644,411819,-49,24.0,0.0,Active,1386,0
1147478,405016,-9,,,Signed,0,0
1031260,116473,-45,12.0,9.0,Active,0,0
1221329,387892,-13,36.0,25.0,Active,0,0
2053883,154792,-67,5.0,5.0,Active,0,0
1549980,393218,-53,18.0,18.0,Active,0,0
2595547,251717,-75,12.0,9.0,Active,0,0
2108006,167883,-4,10.0,10.0,Active,0,0
2266017,285442,-55,10.0,6.0,Active,0,0
1265626,359900,-17,12.0,6.0,Active,0,0
1777382,251034,-34,12.0,11.0,Active,0,0
2243088,449322,-87,8.0,3.0,Active,0,0
2399034,228342,-3,6.0,6.0,Active,0,0
1496893,211162,-2,6.0,4.0,Active,0,0
1396276,431211,-15,48.0,42.0,Active,0,0
2756264,413347,-13,10.0,4.0,Active,0,0
1217791,243993,-6,24.0,9.0,Active,0,0
2471579,337015,-76,10.0,6.0,Active,0,0
2676938,323730,-37,36.0,19.0,Active,0,0
1480396,295374,-81,8.0,2.0,Active,0,0
2644587,179050,-82,9.0,0.0,Completed,0,0
1973146,442060,-28,12.0,6.0,Active,0,0
1737009,434209,-85,10.0,10.0,Active,0,0
1375405,112312,-2,8.0,0.0,Active,0,0
1545358,334379,-10,10.0,0.0,Completed,0,0
1944747,405042,-49,6.0,0.0,Completed,0,0
2424229,249371,-91,6.0,4.0,Active,0,0
1112363,271693,-16,24.0,12.0,Active,0,0
1125666,115608,-19,36.0,33.0,Active,0,0
2252705,251938,-75,12.0,6.0,Active,0,0
1639329,320484,-47,24.0,1.0,Active,0,0
2203711,446870,-70,12.0,4.0,Active,0,0
1290502,379076,-39,18.0,11.0,Active,0,0
1067490,113734,-19,24.0,10.0,Active,0,0
2626913,152725,-17,6.0,3.0,Active,0,0
1711217,315414,-64,6.0,4.0,Active,21,21
1381015,131250,-10,48.0,48.0,Signed,0,0
1465801,449011,-37,24.0,23.0,Active,0,0
1481317,292345,-17,12.0,7.0,Active,0,0
2746526,188947,-11,12.0,5.0,Active,0,0
1730379,337369,-31,48.0,42.0,Active,0,0
1509983,121875,-36,6.0,3.0,Active,0,0
2681942,155878,-2,12.0,7.0,Active,0,0
1193446,175313,-21,36.0,24.0,Active,0,0
1911809,312100,-43,12.0,2.0,Active,0,0
1723268,197273,-35,24.0,20.0,Active,0,0
1540958,395443,-26,4.0,0.0,Completed,0,0
1515051,362216,-39,18.0,9.0,Active,0,0
1329319,200712,-4,16.0,0.0,Completed,0,0
2240764,107361,-26,48.0,46.0,Active,0,0
1294417,106293,-59,12.0,8.0,Active,0,0
2284392,312091,-50,36.0,35.0,Active,0,0
2361903,271087,-6,48.0,41.0,Active,0,0
1567533,244079,-19,12.0,2.0,Active,0,0
2842386,187594,-43,18.0,16.0,Active,0,0
1516177,170973,-28,18.0,16.0,Active,0,0
1396592,432689,-23,48.0,34.0,Active,0,0
2765722,413426,-15,12.0,9.0,Active,0,0
1388522,244710,-83,8.0,0.0,Active,0,0
1896860,341172,-62,9.0,2.0,Active,0,0
2408578,434520,-19,24.0,19.0,Active,0,0
2825025,241521,-19,12.0,2.0,Active,0,0
1912561,354342,-23,10.0,8.0,Active,0,0
1044433,319868,-11,24.0,8.0,Active,0,0
1189372,398862,-18,36.0,26.0,Active,0,0
1745779,243828,-20,24.0,4.0,Active,0,0
1326802,188881,-34,4.0,0.0,Active,3227,0
1442495,354386,-20,24.0,2.0,Active,0,0
1137072,364096,-15,12.0,6.0,Active,0,0
1614568,300021,-28,48.0,15.0,Active,0,0
2252973,425810,-11,12.0,0.0,Completed,0,0
2357834,100416,-20,24.0,11.0,Active,0,0
2600001,410684,-24,18.0,5.0,Active,0,0
1032284,234964,-9,42.0,35.0,Active,0,0
2038480,215367,-3,18.0,6.0,Active,0,0
1056903,166836,-96,10.0,7.0,Active,0,0
2645515,248856,-80,4.0,1.0,Active,0,0
1978577,416691,-76,7.0,4.0,Active,0,0
1158729,416113,-6,11.0,0.0,Active,0,0
2538168,225224,-60,24.0,24.0,Active,0,0
1636535,312396,-38,10.0,5.0,Active,0,0
2414533,401300,-23,11.0,8.0,Active,0,0
1302237,262562,-13,42.0,22.0,Active,0,0
2167202,211735,-11,24.0,19.0,Active,0,0
2492268,224533,-1,5.0,0.0,Active,0,0
2161709,134510,-92,6.0,6.0,Active,0,0
1848417,129676,-60,6.0,6.0,Active,0,0
2242883,258771,-32,12.0,11.0,Active,0,0
2607437,114170,-23,12.0,12.0,Active,0,0
2382652,215338,-21,12.0,6.0,Active,0,0
2440401,290477,-82,6.0,4.0,Active,0,0
1181904,187862,-47,12.0,0.0,Completed,0,0
1736131,256459,-15,30.0,10.0,Active,0,0
1182565,114615,-42,10.0,5.0,Active,0,0
1193431,249000,-54,18.0,18.0,Active,0,0
1730391,320499,-51,12.0,4.0,Active,0,0
2837489,171164,-24,18.0,14.0,Active,0,0
1614163,124373,-3,24.0,6.0,Active,0,0
2465736,381994,-20,12.0,7.0,Active,0,0
2768345,285077,-23,6.0,5.0,Active,0,0
2426653,401620,-36,12.0,0.0,Active,12,0
2181103,211438,-3,24.0,12.0,Active,0,0
1061897,338495,-57,24.0,12.0,Active,0,0
1302317,224533,-80,18.0,17.0,Active,0,0
2014105,326480,-45,24.0,23.0,Active,0,0
1092807,425384,-82,6.0,6.0,Active,0,0
1719669,380514,-53,12.0,0.0,Active,280,0
1844772,384141,-52,8.0,0.0,Active,79,0
2760736,131972,-77,10.0,2.0,Active,0,0
1420673,124373,-28,12.0,0.0,Completed,0,0
2552803,292205,-14,18.0,14.0,Active,0,0
1095596,428590,-21,60.0,53.0,Active,0,0
2592419,413880,-22,18.0,15.0,Active,0,0
2037778,332270,-2,30.0,4.0,Active,0,0
1999949,191609,-28,6.0,3.0,Active,0,0
2037274,388949,-5,36.0,11.0,Active,0,0
2007054,195069,-28,6.0,3.0,Active,0,0
1079003,153201,-17,48.0,44.0,Active,0,0
2099932,319884,-31,19.0,0.0,Completed,0,0
1716868,132456,-93,10.0,2.0,Active,0,0
2118670,309755,-37,24.0,24.0,Active,0,0
2638441,130393,-83,10.0,6.0,Active,0,0
1948953,330903,-44,6.0,0.0,Completed,0,0
2465767,100514,-36,24.0,9.0,Active,0,0
1905302,360943,-87,6.0,1.0,Active,0,0
2704868,143026,-69,10.0,1.0,Active,0,0
2675052,315214,-25,24.0,24.0,Active,0,0
1744160,238114,-27,6.0,6.0,Active,0,0
2015910,413037,-11,12.0,6.0,Active,0,0
2253169,182500,-12,12.0,11.0,Active,0,0
2572917,424362,-1,12.0,11.0,Active,0,0
1055491,365596,-14,48.0,30.0,Active,0,0
1782499,422155,-77,9.0,2.0,Active,0,0
2191765,448431,-19,12.0,8.0,Active,0,0
1642030,387913,-8,6.0,4.0,Active,0,0
1099260,397492,-13,18.0,15.0,Active,0,0
1383010,310245,-87,6.0,3.0,Active,0,0
1245101,375515,-39,12.0,11.0,Active,0,0
2137045,106937,-15,7.0,0.0,Completed,0,0
2396150,145679,-61,12.0,8.0,Active,0,0
2466417,412234,-4,36.0,16.0,Active,0,0
2813268,418837,-60,7.0,1.0,Active,0,0
2354116,381594,-74,4.0,2.0,Active,0,0
1585622,426938,-28,10.0,8.0,Active,0,0
1259527,411682,-26,24.0,19.0,Active,0,0
2105487,190371,-67,11.0,7.0,Active,0,0
2181972,132208,-12,36.0,24.0,Active,0,0
1378448,439683,-31,42.0,41.0,Active,0,0
1013240,280453,-40,6.0,6.0,Active,0,0
1261317,178421,-23,42.0,28.0,Active,0,0
1208101,234041,-16,18.0,5.0,Active,0,0
1445027,364232,-2,6.0,5.0,Active,0,0
2657080,346727,-2,,,Signed,0,0
1337330,443018,-24,12.0,0.0,Completed,0,0
2697970,233305,-19,24.0,14.0,Active,0,0
2102644,256103,-79,18.0,16.0,Active,0,0
1595242,443994,-42,18.0,9.0,Active,0,0
1535589,223000,-75,6.0,0.0,Completed,0,0
1012069,153057,-44,6.0,3.0,Active,0,0
1936676,130449,-13,14.0,5.0,Active,0,0
2305763,280519,-91,6.0,0.0,Active,0,0
1645151,127422,-52,6.0,0.0,Active,0,0
1540130,146765,-19,12.0,7.0,Active,0,0
1473829,116633,-17,24.0,19.0,Active,0,0
1874933,361223,-89,20.0,14.0,Active,0,0
1738677,393985,-18,1.0,0.0,Completed,0,0
1181809,321464,-45,24.0,16.0,Active,0,0
1849619,117302,-20,24.0,19.0,Active,0,0
2562829,371811,-25,4.0,0.0,Completed,0,0
1644674,246592,-17,24.0,18.0,Active,0,0
2225673,169527,-55,8.0,5.0,Active,0,0
1857030,347501,-54,16.0,2.0,Active,0,0
1383617,376368,-9,30.0,17.0,Active,0,0
2226399,348884,-18,6.0,6.0,Active,0,0
1000239,215236,-17,60.0,60.0,Active,0,0
2032484,288055,-46,12.0,5.0,Active,0,0
1159148,177584,-15,12.0,9.0,Active,0,0
1508872,205193,-14,36.0,25.0,Active,0,0
1082908,182525,-11,10.0,0.0,Completed,0,0
2252656,314405,-12,18.0,7.0,Active,0,0
2180739,155737,-17,36.0,1.0,Active,0,0
2814322,206194,-12,18.0,8.0,Active,0,0
1498872,431978,-10,30.0,16.0,Active,0,0
1372911,113605,-32,12.0,9.0,Active,0,0
2755297,159590,-26,12.0,12.0,Active,0,0
1976817,173130,-77,12.0,8.0,Active,0,0
1648167,352870,-21,36.0,23.0,Active,1,1
1281901,454198,-91,12.0,0.0,Active,0,0
1461432,233349,-31,10.0,4.0,Active,0,0
2275613,413374,-75,12.0,10.0,Active,0,0
1056978,101502,-38,6.0,1.0,Active,0,0
1030181,199327,-30,18.0,18.0,Active,0,0
1747031,101616,-2,36.0,32.0,Active,0,0
1896107,113599,-25,12.0,9.0,Active,0,0
2372088,131732,-28,60.0,49.0,Active,0,0
1746063,143665,-19,18.0,18.0,Active,0,0
2552524,345193,-16,12.0,0.0,Completed,0,0
1623219,193059,-44,6.0,6.0,Active,0,0
2726437,180581,-14,12.0,12.0,Active,0,0
2266787,349887,-18,12.0,12.0,Active,0,0
2404612,331314,-11,36.0,28.0,Active,0,0
2603835,337458,-78,10.0,6.0,Active,0,0
2556966,383428,-20,24.0,23.0,Active,0,0
1186649,267286,-94,24.0,0.0,Active,1036,0
1645275,266662,-74,12.0,1.0,Active,0,0
2841827,147840,-26,12.0,3.0,Active,0,0
2827576,395536,-75,24.0,16.0,Active,0,0
2173971,119121,-86,10.0,4.0,Active,0,0
1850171,355418,-54,12.0,1.0,Active,0,0
1877005,279869,-48,7.0,1.0,Active,0,0
2007443,150179,-13,18.0,11.0,Active,0,0
2713443,427774,-29,12.0,10.0,Active,0,0
2200767,326376,-93,7.0,1.0,Active,0,0
2788555,375137,-3,12.0,9.0,Active,0,0
2377971,161572,-28,12.0,11.0,Active,0,0
2662677,384345,-21,10.0,3.0,Active,0,0
1824292,365429,-9,10.0,2.0,Active,0,0
2050506,212775,-1,1.0,0.0,Completed,0,0
1941700,325190,-11,36.0,30.0,Active,0,0
1100454,452040,-4,24.0,19.0,Active,0,0
2079947,246358,-6,18.0,17.0,Active,0,0
2388561,168093,-54,12.0,3.0,Active,0,0
2445738,351025,-15,12.0,6.0,Active,0,0
1730141,290192,-1,49.0,8.0,Active,0,0
1720691,179050,-56,14.0,6.0,Active,0,0
2162432,142525,-10,12.0,12.0,Signed,0,0
2053654,138968,-28,36.0,27.0,Active,0,0
1963355,323932,-12,12.0,1.0,Active,0,0
1665311,255706,-1,18.0,8.0,Active,0,0
2186812,349830,-61,8.0,0.0,Active,4,4
1548461,416501,-17,24.0,22.0,Active,0,0
2600734,409220,-75,12.0,5.0,Active,0,0
2427223,405637,-17,24.0,23.0,Active,0,0
1521667,116266,-65,12.0,3.0,Active,0,0
2156662,215360,-12,36.0,33.0,Active,0,0
1281041,196864,-40,24.0,11.0,Active,0,0
1620849,158276,-23,4.0,3.0,Active,0,0
2150424,384336,-11,24.0,14.0,Active,0,0
2789745,395229,-67,12.0,3.0,Active,0,0
2583051,169036,-5,36.0,33.0,Active,0,0
1564778,436367,-95,10.0,5.0,Active,0,0
1994005,135949,-74,4.0,1.0,Active,0,0
2397468,448153,-7,3.0,0.0,Active,0,0
1052655,381467,-76,6.0,1.0,Active,0,0
1027186,401658,-26,12.0,12.0,Active,0,0
1442741,423826,-23,10.0,8.0,Active,0,0
1550723,371085,-84,10.0,8.0,Active,0,0
2527097,251273,-60,12.0,10.0,Active,0,0
2557028,280567,-33,36.0,36.0,Active,0,0
2495466,362839,-38,6.0,5.0,Active,0,0
1641588,293988,-60,23.0,22.0,Active,0,0
2450158,229377,-25,12.0,9.0,Active,0,0
2675311,249366,-38,12.0,2.0,Active,0,0
2253540,303551,-10,12.0,8.0,Active,0,0
2225903,121118,-8,18.0,3.0,Active,0,0
2115887,410077,-29,6.0,6.0,Active,0,0
2087486,166094,-16,4.0,4.0,Active,0,0
1129194,339919,-43,12.0,8.0,Active,0,0
1107133,363231,-83,24.0,16.0,Active,0,0
1361129,123200,-76,6.0,1.0,Active,0,0
1769735,382087,-2,24.0,8.0,Active,0,0
1772546,164685,-55,10.0,7.0,Active,0,0
2536642,423357,-18,12.0,6.0,Active,0,0
2050335,203572,-83,12.0,5.0,Active,0,0
1096395,366921,-56,4.0,0.0,Active,0,0
2723072,200757,-49,24.0,15.0,Active,0,0
1723161,197930,-5,24.0,24.0,Active,0,0
2424325,383907,-52,10.0,5.0,Active,0,0
2791558,100367,-33,12.0,11.0,Active,0,0
1212038,259755,-53,14.0,0.0,Completed,0,0
1767370,385105,-64,12.0,2.0,Active,0,0
2265715,226416,-62,12.0,0.0,Completed,0,0
1498710,446528,-24,12.0,8.0,Active,0,0
2229543,297681,-93,12.0,12.0,Active,0,0
1211463,172009,-35,6.0,0.0,Completed,0,0
1153144,417382,-2,12.0,3.0,Active,0,0
2524914,343990,-40,24.0,22.0,Active,0,0
2744668,419184,-2,42.0,26.0,Active,0,0
2836400,323526,-67,15.0,13.0,Active,0,0
2056648,199531,-8,24.0,24.0,Active,0,0
1493105,452558,-33,36.0,36.0,Active,0,0
2657975,119514,-63,5.0,0.0,Active,0,0
2220012,449148,-14,18.0,15.0,Active,0,0
1128984,276379,-30,18.0,16.0,Active,0,0
2809774,251965,-80,18.0,7.0,Active,0,0
2539450,165465,-23,48.0,38.0,Active,2,2
1270918,103257,-18,36.0,27.0,Active,0,0
2445166,110212,-5,12.0,9.0,Active,0,0
1875271,335017,-13,48.0,27.0,Active,0,0
1678777,251955,-35,48.0,45.0,Active,0,0
1660478,199424,-22,24.0,23.0,Active,0,0
2213467,369792,-91,6.0,0.0,Completed,0,0
1083381,203844,-17,24.0,6.0,Active,0,0
1817981,115377,-77,10.0,0.0,Completed,0,0
2306688,372428,-48,6.0,2.0,Active,0,0
1006674,377883,-25,3.0,0.0,Completed,0,0
1335146,164148,-34,12.0,5.0,Active,0,0
1079762,274223,-34,12.0,12.0,Signed,0,0
2580788,435138,-83,12.0,3.0,Active,0,0
1915227,401413,-70,12.0,11.0,Active,0,0
1254398,101853,-13,12.0,4.0,Active,0,0
1537529,254068,-26,10.0,5.0,Active,0,0
2166559,140512,-35,36.0,23.0,Active,0,0
1442114,305183,-2,9.0,1.0,Active,0,0
1361127,120777,-39,24.0,4.0,Active,0,0
1955820,392882,-63,7.0,2.0,Active,0,0
1244072,308579,-12,36.0,26.0,Active,0,0
1013203,242491,-59,24.0,24.0,Active,0,0
1131446,253509,-52,14.0,12.0,Active,0,0
1161751,353735,-13,6.0,3.0,Active,0,0
1313473,407160,-7,12.0,0.0,Active,0,0
1563227,359280,-41,24.0,16.0,Active,0,0
2174184,393995,-25,24.0,16.0,Active,0,0
1966675,407724,-27,10.0,0.0,Completed,0,0
1009462,217341,-21,12.0,7.0,Active,0,0
1515761,363921,-31,36.0,35.0,Active,0,0
2820658,362952,-28,36.0,34.0,Active,0,0
1084021,122850,-66,12.0,8.0,Active,0,0
2121306,432437,-23,18.0,15.0,Active,0,0
2480647,213985,-19,30.0,22.0,Active,0,0
1779504,197143,-25,14.0,6.0,Active,0,0
1928386,119357,-3,36.0,33.0,Active,0,0
2736897,187593,-20,6.0,6.0,Active,0,0
1519720,158365,-28,6.0,2.0,Active,0,0
2498941,311212,-88,10.0,3.0,Active,0,0
1425151,168029,-18,42.0,24.0,Active,0,0
2497172,374799,-8,48.0,46.0,Active,0,0
1134507,419076,-14,12.0,0.0,Completed,0,0
1078192,141389,-4,10.0,5.0,Active,0,0
2313818,141926,-35,12.0,5.0,Active,0,0
2343729,237254,-86,4.0,4.0,Active,0,0
1819814,410107,-26,12.0,10.0,Active,0,0
2451008,379320,-4,6.0,0.0,Completed,0,0
1488443,321034,-2,24.0,11.0,Active,0,0
2002294,411402,-14,18.0,5.0,Active,0,0
2491294,310954,-53,6.0,2.0,Active,0,0
1055295,297521,-56,6.0,4.0,Active,0,0
1077566,352701,-7,37.0,10.0,Active,0,0
1493937,373887,-24,10.0,2.0,Active,0,0
1027519,443669,-24,30.0,16.0,Active,0,0
2499793,267316,-30,24.0,22.0,Active,0,0
1241755,203996,-23,10.0,5.0,Active,0,0
1139139,192633,-42,24.0,15.0,Active,0,0
1004124,106040,-33,12.0,7.0,Active,0,0
1744368,358353,-12,12.0,9.0,Active,0,0
1424653,199298,-21,12.0,7.0,Active,0,0
2316222,150524,-75,8.0,6.0,Active,0,0
1055998,245581,-15,24.0,19.0,Active,0,0
1088021,404773,-24,30.0,12.0,Active,4,4
2334486,235968,-14,6.0,3.0,Active,0,0
2476051,422533,-8,2.0,0.0,Active,0,0
1921622,236939,-17,10.0,9.0,Active,0,0
1376690,230516,-7,12.0,7.0,Active,0,0
2696460,136166,-46,4.0,3.0,Active,0,0
1204903,199153,-78,6.0,6.0,Active,0,0
2454441,219780,-14,24.0,21.0,Active,0,0
2663275,306302,-15,24.0,9.0,Active,0,0
1030914,217747,-22,12.0,3.0,Active,0,0
1855515,444296,-45,5.0,4.0,Active,0,0
1260449,412272,-88,12.0,9.0,Active,0,0
1811564,403799,-26,24.0,13.0,Active,0,0
2281261,339296,-68,12.0,4.0,Active,0,0
1480248,133238,-10,24.0,16.0,Active,0,0
2760218,375501,-4,36.0,15.0,Active,0,0
1231972,198669,-78,10.0,2.0,Active,0,0
1890860,157962,-14,5.0,0.0,Active,0,0
2818932,162476,-36,24.0,14.0,Active,0,0
2500267,448812,-20,48.0,14.0,Active,0,0
1575312,208140,-31,32.0,24.0,Active,0,0
1360128,417534,-2,6.0,1.0,Active,0,0
1313303,319155,-5,12.0,9.0,Active,0,0
1310917,301940,-70,10.0,4.0,Active,0,0
2495688,429557,-6,10.0,0.0,Completed,0,0
2660338,167827,-57,10.0,8.0,Active,0,0
1613039,299593,-23,20.0,0.0,Completed,0,0
1421695,315363,-40,6.0,5.0,Active,0,0
2360631,143593,-14,6.0,4.0,Active,0,0
1328009,174987,-45,12.0,6.0,Active,0,0
1621901,111180,-49,18.0,0.0,Active,0,0
1362080,359838,-60,10.0,8.0,Active,0,0
2510214,315379,-9,12.0,10.0,Active,0,0
1685251,128331,-77,4.0,0.0,Active,0,0
2280445,309711,-9,12.0,3.0,Active,0,0
1241695,142038,-47,6.0,5.0,Active,0,0
2153696,159277,-61,12.0,10.0,Active,0,0
1162505,325288,-77,9.0,1.0,Active,0,0
2407327,330616,-1,10.0,10.0,Active,0,0
2307430,136621,-7,12.0,0.0,Active,0,0
1785442,449344,-43,12.0,12.0,Active,0,0
1852722,305183,-46,9.0,0.0,Completed,0,0
2751492,165465,-5,24.0,5.0,Active,0,0
2415249,139226,-2,24.0,15.0,Active,0,0
1359223,226069,-25,18.0,12.0,Active,0,0
2221503,172612,-51,18.0,15.0,Active,0,0
2235766,158044,-53,12.0,1.0,Active,2,2
1052215,302083,-19,12.0,5.0,Active,0,0
1499953,372428,-17,18.0,13.0,Active,0,0
1995016,436318,-23,12.0,9.0,Active,0,0
1693342,260533,-10,16.0,0.0,Completed,0,0
2569151,212532,-10,12.0,12.0,Signed,0,0
1295954,140782,-87,9.0,3.0,Active,0,0
1787547,412348,-15,36.0,22.0,Active,0,0
1075938,442718,-55,6.0,5.0,Active,0,0
2807157,331658,-12,25.0,8.0,Active,0,0
1405282,105359,-25,36.0,32.0,Active,0,0
2556404,295391,-52,12.0,12.0,Active,0,0
2000982,334309,-15,6.0,6.0,Active,0,0
2706283,410563,-31,12.0,10.0,Active,0,0
2763651,354076,-23,12.0,4.0,Active,0,0
2535351,344960,-22,36.0,27.0,Active,0,0
1316312,363151,-7,6.0,1.0,Active,0,0
1972657,379990,-10,12.0,6.0,Active,0,0
1417902,370978,-45,16.0,16.0,Active,0,0
1319698,379132,-71,12.0,6.0,Active,0,0
2015236,264709,-13,10.0,9.0,Active,0,0
2700980,249371,-86,15.0,14.0,Active,0,0
1586000,291491,-44,18.0,4.0,Active,0,0
1312274,215796,-29,12.0,11.0,Active,0,0
1912962,403228,-96,6.0,3.0,Active,7,0
1945028,289172,-75,10.0,8.0,Active,0,0
2679156,225991,-53,12.0,12.0,Active,0,0
2560656,200409,-39,6.0,0.0,Completed,1497,0
1611167,379990,-38,12.0,8.0,Active,0,0
1922438,272209,-5,36.0,25.0,Active,0,0
2204110,448801,-60,12.0,0.0,Completed,0,0
2547456,436553,-80,24.0,22.0,Active,0,0
1542968,302576,-45,12.0,5.0,Active,0,0
2478456,365128,-20,12.0,10.0,Active,0,0
2437156,281422,-62,10.0,7.0,Active,0,0
1839762,298196,-31,24.0,14.0,Active,0,0
1546497,103797,-49,13.0,14.0,Signed,0,0
1912645,173020,-3,6.0,4.0,Active,0,0
2415169,435747,-70,7.0,2.0,Active,0,0
2657675,295060,-78,10.0,0.0,Active,0,0
1910121,427589,-9,10.0,8.0,Active,0,0
2219467,443697,-15,36.0,27.0,Active,2,2
1044159,329920,-22,36.0,33.0,Active,0,0
2068114,329888,-23,6.0,5.0,Active,0,0
1736007,347049,-69,24.0,14.0,Active,0,0
2262989,403928,-1,10.0,5.0,Active,0,0
1265604,454025,-69,10.0,0.0,Active,0,0
1472347,244022,-44,10.0,2.0,Active,0,0
1522132,128273,-25,12.0,11.0,Active,0,0
2038564,302905,-45,24.0,9.0,Active,0,0
1328204,368530,-43,6.0,2.0,Active,0,0
2765541,136103,-87,6.0,3.0,Active,0,0
2726922,280763,-50,12.0,7.0,Active,0,0
1652071,146738,-93,22.0,20.0,Active,0,0
2029218,327767,-19,6.0,0.0,Completed,0,0
1717327,332166,-66,12.0,7.0,Active,0,0
2056222,366082,-23,48.0,34.0,Active,0,0
2717600,136918,-74,10.0,5.0,Active,0,0
2716394,211983,-40,18.0,17.0,Active,0,0
2068113,162019,-19,24.0,14.0,Active,0,0
1987543,331729,-9,4.0,0.0,Completed,2626,0
2806287,349654,-71,24.0,1.0,Active,34,4
2717036,116999,-19,6.0,1.0,Active,0,0
2621742,371096,-38,23.0,0.0,Completed,0,0
2164658,316174,-3,24.0,13.0,Active,0,0
2295155,436979,-52,12.0,11.0,Active,0,0
1391304,326577,-12,11.0,5.0,Active,0,0
2079980,132182,-9,36.0,8.0,Active,0,0
1396514,133091,-5,12.0,0.0,Completed,0,0
1595136,206799,-15,12.0,12.0,Active,0,0
1672324,139906,-27,6.0,6.0,Active,0,0
2672537,170337,-50,18.0,9.0,Active,0,0
1187046,372222,-22,12.0,12.0,Active,0,0
1683391,220533,-23,18.0,9.0,Active,0,0
2543036,437375,-26,6.0,6.0,Active,0,0
1621300,448632,-6,4.0,2.0,Active,0,0
1295242,448241,-63,10.0,8.0,Active,0,0
2803600,260083,-9,12.0,7.0,Active,0,0
2574695,305846,-10,24.0,11.0,Active,0,0
2363273,325525,-46,12.0,3.0,Active,0,0
1017117,289511,-3,24.0,10.0,Active,0,0
1333988,202847,-55,16.0,4.0,Active,0,0
