SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
2238629,239566,-33,0.0,0,0.0,0.0,0.0,0.0,0.0,252.315,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1133864,210402,-5,0.0,427500,0.0,2052.0,0.0,2052.0,9832.455,214428.24,212178.24,0.0,0.0,0.0,0.0,1,0.0,1.0,17.0,Active,0,0
2487201,239309,-29,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2613007,401835,-86,0.0,135000,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
1343592,221077,-7,0.0,720000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1340103,217084,-35,0.0,247500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1157460,206547,-11,0.0,270000,0.0,0.0,0.0,0.0,0.0,38.88,38.88,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1666618,178371,-26,0.0,45000,0.0,0.0,0.0,0.0,0.0,21.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
1852689,360232,-5,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1914958,293114,-45,174794.805,180000,0.0,23527.35,0.0,23527.35,9000.0,9000.0,9000.0,169456.005,174794.805,174794.805,0.0,4,0.0,4.0,49.0,Active,0,0
2490864,269394,-26,0.0,45000,0.0,0.0,0.0,0.0,0.0,104.22,104.22,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1920075,150753,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,358.785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1112653,107418,-70,112169.43,112500,2250.0,2250.0,0.0,0.0,5625.0,5625.0,5625.0,106742.835,112169.43,112169.43,1.0,1,0.0,0.0,28.0,Active,0,0
2261695,409949,-7,0.0,45000,0.0,0.0,0.0,0.0,0.0,371.565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Active,0,0
1555959,167968,-17,0.0,45000,0.0,0.0,0.0,0.0,0.0,80.955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2058300,232933,-42,273378.015,270000,0.0,0.0,0.0,0.0,,14625.0,455.715,268650.0,273378.015,273378.015,0.0,0,0.0,0.0,,Active,0,0
2022762,228888,-12,0.0,45000,0.0,0.0,0.0,0.0,0.0,606.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2755079,418609,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Completed,0,0
1319799,262802,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,213.3,213.3,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1052271,437735,-2,219328.65,225000,0.0,0.0,0.0,0.0,11250.0,11250.0,11250.0,213867.72,219328.65,219328.65,0.0,0,0.0,0.0,40.0,Active,0,0
1010429,179402,-71,134016.03,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,128624.805,134016.03,134016.03,0.0,0,0.0,0.0,11.0,Active,0,0
2307283,157530,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,340.65,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1219981,132769,-10,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1923665,387235,-39,0.0,0,0.0,0.0,0.0,0.0,0.0,13.455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2817382,395454,-29,0.0,67500,0.0,0.0,0.0,0.0,0.0,4260.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1721985,284456,-7,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1724815,360439,-2,80619.12,405000,0.0,0.0,0.0,0.0,5064.075,22500.0,22500.0,78781.275,80619.12,80619.12,0.0,0,0.0,0.0,7.0,Active,0,0
1423384,451119,-86,107956.845,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,103799.655,108011.925,108067.005,0.0,0,0.0,0.0,5.0,Active,0,0
1760984,253129,-67,100462.05,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,96901.335,100462.05,100462.05,0.0,0,0.0,0.0,13.0,Active,0,0
1386399,264500,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,3186.225,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1330815,282605,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1236701,242965,-63,30097.395,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,26811.99,29519.55,29519.55,0.0,0,0.0,0.0,25.0,Active,0,0
1678780,324244,-19,0.0,450000,0.0,0.0,0.0,0.0,0.0,69.75,69.75,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1739175,148380,-61,6341.175,180000,0.0,0.0,0.0,0.0,9000.0,10350.0,10350.0,3428.415,5519.61,5519.61,0.0,0,0.0,0.0,23.0,Active,0,0
2477704,243084,-4,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2069996,106813,-46,221.76,90000,0.0,0.0,0.0,0.0,4500.0,77670.0,77670.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1307617,292506,-17,177840.675,450000,31500.0,31500.0,0.0,0.0,8104.275,13500.0,3701.97,173460.69,176495.175,176495.175,5.0,5,0.0,0.0,15.0,Active,0,0
2113841,179176,-12,95308.695,90000,90000.0,90000.0,0.0,0.0,0.0,,0.0,90000.0,90597.195,90597.195,3.0,3,0.0,0.0,0.0,Active,0,0
1739140,161324,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,256.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1870931,107912,-35,46872.765,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,45046.62,46872.765,46872.765,0.0,0,0.0,0.0,57.0,Active,0,0
1523858,134159,-18,0.0,45000,0.0,0.0,0.0,0.0,0.0,773.955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
2087434,140234,-28,0.0,180000,0.0,0.0,0.0,0.0,0.0,139.23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,76.0,Active,0,0
1111134,262040,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,3191.22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1133161,336620,-58,98263.575,112500,0.0,0.0,0.0,0.0,5625.0,5715.0,5715.0,94242.87,98263.575,98263.575,0.0,0,0.0,0.0,12.0,Active,0,0
1912855,367868,-30,232263.495,225000,0.0,8428.5,0.0,8428.5,11461.185,13500.0,13500.0,224151.885,232263.495,232263.495,0.0,3,0.0,3.0,6.0,Active,0,0
1721731,121099,-48,10842.975,180000,180000.0,180000.0,0.0,0.0,0.0,191156.895,191070.0,0.0,-313.92,-313.92,6.0,6,0.0,0.0,38.0,Active,0,0
1481796,169722,-30,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2184101,111818,-27,43135.74,180000,0.0,0.0,0.0,0.0,2449.53,6975.0,6975.0,42015.825,43499.745,43499.745,0.0,0,0.0,0.0,11.0,Active,0,0
2445324,100983,-18,25932.06,45000,40500.0,40500.0,0.0,0.0,0.0,22500.0,20250.0,23484.645,23704.56,23704.56,5.0,5,0.0,0.0,0.0,Active,0,0
2458950,155019,-35,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1007318,400314,-93,105272.1,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,101572.38,105272.1,105272.1,0.0,0,0.0,0.0,9.0,Active,0,0
2160918,102953,-37,0.0,135000,0.0,0.0,0.0,0.0,0.0,501.255,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,Active,0,0
1731052,290884,-88,83.835,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.835,83.835,0.0,0,0.0,0.0,21.0,Active,30,0
1811494,147151,-14,0.0,180000,,0.0,,,0.0,22500.0,22500.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2240957,449344,-8,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2334713,428200,-39,0.0,0,0.0,0.0,0.0,0.0,0.0,439.605,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1080482,438977,-7,241453.08,247500,84600.0,103910.445,0.0,19310.445,8437.41,9495.9,9495.9,230776.74,236071.08,236071.08,5.0,22,0.0,17.0,6.0,Active,0,0
2328156,269655,-7,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1593572,288622,-49,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2659605,171672,-13,242.91,765000,0.0,0.0,0.0,0.0,2250.0,11352.42,11349.0,0.0,242.91,242.91,0.0,0,0.0,0.0,1.0,Active,0,0
1472524,374536,-27,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,71.0,Completed,0,0
2269572,259483,-19,169843.23,180000,0.0,0.0,0.0,0.0,8722.98,9000.0,9000.0,165459.96,171135.855,171135.855,0.0,0,0.0,0.0,25.0,Active,0,0
2578315,178918,-8,154533.825,180000,0.0,79996.5,0.0,79996.5,4074.075,9000.0,9000.0,152478.225,154533.825,154533.825,0.0,2,0.0,2.0,17.0,Active,0,0
1570214,173127,-18,119.97,45000,0.0,0.0,0.0,0.0,2250.0,15480.0,15480.0,0.0,0.0,0.0,0.0,0,0.0,0.0,84.0,Active,0,0
1688226,365894,-93,102332.385,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,98755.605,102332.385,102332.385,0.0,0,0.0,0.0,11.0,Active,0,0
2543279,123419,-95,187223.535,180000,90000.0,90000.0,0.0,0.0,5400.0,5400.0,5400.0,177611.715,187223.535,187223.535,4.0,4,0.0,0.0,20.0,Active,0,0
1197479,208117,-47,0.0,0,0.0,0.0,0.0,0.0,0.0,621.945,0.0,0.0,-621.945,-621.945,0.0,0,0.0,0.0,8.0,Active,0,0
1736866,134528,-12,0.0,45000,0.0,0.0,0.0,0.0,0.0,196.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
2532475,426323,-8,0.0,540000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1320625,353339,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,570.87,0.0,0.0,-570.87,-570.87,0.0,0,0.0,0.0,30.0,Active,0,0
2841788,403255,-19,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1398142,377212,-67,0.0,90000,0.0,0.0,0.0,0.0,0.0,175.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
1471609,260415,-76,106491.24,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,102088.89,106491.24,106491.24,0.0,0,0.0,0.0,27.0,Active,0,0
2305285,104866,-16,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2543464,149630,-53,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2403790,423065,-79,106970.715,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,102916.53,106970.715,106970.715,0.0,0,0.0,0.0,25.0,Active,0,0
2751303,130341,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1375159,240367,-36,423039.195,450000,22500.0,22500.0,0.0,0.0,22815.495,45000.0,21926.925,416461.455,423039.195,423039.195,1.0,1,0.0,0.0,5.0,Active,0,0
2051229,377651,-73,128080.755,135000,0.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,122906.835,128080.755,128080.755,0.0,0,0.0,0.0,31.0,Active,0,0
1747392,284998,-5,433546.965,675000,0.0,0.0,0.0,0.0,24200.325,24750.0,968.76,426125.205,433546.965,433546.965,0.0,0,0.0,0.0,15.0,Active,0,0
2011449,118569,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Completed,0,0
2607507,229095,-8,29717.955,45000,0.0,0.0,0.0,0.0,2250.0,9900.0,9900.0,27939.105,28926.81,28926.81,0.0,0,0.0,0.0,1.0,Active,0,0
2357712,250442,-11,52837.875,765000,0.0,0.0,0.0,0.0,3909.375,40500.0,40500.0,51187.23,53392.275,53392.275,0.0,0,0.0,0.0,1.0,Active,0,0
1569837,397756,-80,69096.285,135000,0.0,0.0,0.0,0.0,8100.0,13500.0,13500.0,66121.83,69096.285,69096.285,0.0,0,0.0,0.0,33.0,Active,0,0
2829875,275628,-1,237150.0,247500,0.0,11976.03,0.0,11976.03,12217.725,12600.0,12600.0,231130.305,237150.0,237150.0,0.0,6,0.0,6.0,16.0,Active,0,0
1453078,222195,-81,130775.58,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,125815.365,130775.58,130775.58,0.0,0,0.0,0.0,3.0,Active,0,0
2095032,127941,-5,559498.32,585000,10800.0,10800.0,0.0,0.0,29739.645,60210.0,60210.0,545383.08,558152.82,558152.82,1.0,1,0.0,0.0,6.0,Active,0,0
1409352,399994,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,531.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2669855,181160,-24,7776.315,315000,0.0,9531.72,0.0,9531.72,15357.285,334800.0,334800.0,0.0,0.0,0.0,0.0,1,0.0,1.0,9.0,Active,0,0
2306618,348922,-18,451249.11,450000,0.0,0.0,0.0,0.0,22579.245,22950.0,22950.0,428634.9,451249.11,451249.11,0.0,0,0.0,0.0,14.0,Active,0,0
2023088,104305,-33,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1025943,234200,-17,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1486166,374155,-10,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1424170,233578,-2,880404.345,900000,0.0,0.0,0.0,0.0,44060.13,54000.0,54000.0,836202.735,873835.065,873835.065,0.0,0,0.0,0.0,25.0,Active,0,0
1040097,159509,-72,83438.775,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,80168.265,83438.775,83438.775,0.0,0,0.0,0.0,10.0,Active,0,0
2517058,299501,-39,0.0,180000,0.0,0.0,0.0,0.0,0.0,1133.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0
2566478,151251,-75,0.0,180000,0.0,0.0,0.0,0.0,0.0,142.065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2605556,160550,-39,0.0,315000,0.0,0.0,0.0,0.0,2250.0,315.0,1.125,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1617546,447014,-2,0.0,292500,0.0,0.0,0.0,0.0,0.0,27.54,27.54,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2144361,128132,-15,652224.69,765000,90000.0,171535.635,0.0,81535.635,23004.9,23400.0,23400.0,624449.79,644725.44,644725.44,2.0,8,0.0,6.0,9.0,Active,0,0
2085982,242431,-21,419577.93,450000,13500.0,66110.265,0.0,52610.265,19328.625,22500.0,22500.0,407682.945,418232.43,418232.43,1.0,7,0.0,6.0,17.0,Active,0,0
2024555,413989,-4,209919.51,450000,0.0,209919.51,0.0,209919.51,0.0,,0.0,209919.51,209919.51,209919.51,0.0,3,0.0,3.0,0.0,Active,0,0
2585386,219222,-11,162075.69,180000,0.0,20146.5,0.0,20146.5,8878.635,45000.0,45000.0,155711.655,160955.19,160955.19,0.0,11,0.0,11.0,29.0,Active,0,0
2557957,193777,-12,0.0,180000,0.0,0.0,0.0,0.0,2211.795,2211.795,2211.795,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
2076310,329893,-40,311774.445,315000,0.0,0.0,0.0,0.0,16066.08,16875.0,16875.0,304446.69,314159.13,314159.13,0.0,0,0.0,0.0,6.0,Active,0,0
2033949,366923,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1213709,107351,-62,1681.83,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,1540.89,1681.83,1681.83,0.0,0,0.0,0.0,46.0,Active,0,0
1184817,352902,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,179.685,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
2340926,137300,-11,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1520174,215145,-41,0.0,112500,0.0,0.0,0.0,0.0,0.0,1545.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
2518381,141223,-7,178001.955,180000,13500.0,16510.95,0.0,3010.95,8681.265,13500.0,13500.0,172136.07,176656.455,176656.455,1.0,4,0.0,3.0,2.0,Active,0,0
2666277,259288,-23,332406.45,450000,0.0,0.0,0.0,0.0,16813.935,17100.0,17100.0,319178.52,332406.45,332406.45,0.0,0,0.0,0.0,10.0,Active,0,0
2179059,281309,-76,164375.325,270000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,157735.98,164375.325,164375.325,0.0,0,0.0,0.0,22.0,Active,0,0
1419918,402426,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
2599968,395536,-67,0.0,0,0.0,0.0,0.0,0.0,0.0,27.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1773199,177799,-63,67.5,180000,0.0,0.0,0.0,0.0,67.5,2359.575,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1000849,363834,-54,0.0,180000,0.0,0.0,0.0,0.0,0.0,289.08,0.0,0.0,-356.58,-356.58,0.0,0,0.0,0.0,7.0,Active,0,0
1106361,388683,-22,0.0,495000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1455763,223816,-14,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Completed,0,0
1776431,184612,-6,151511.67,157500,0.0,13635.0,13635.0,0.0,6867.315,7200.0,7200.0,143781.345,150166.17,150166.17,0.0,1,1.0,0.0,36.0,Active,0,0
2778173,236821,-6,40.455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.455,40.455,0.0,0,0.0,0.0,39.0,Active,1707,0
1064615,270861,-55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1091779,373953,-22,159264.72,450000,0.0,5726.25,0.0,5726.25,8128.935,22500.0,22500.0,152909.46,159264.72,159264.72,0.0,4,0.0,4.0,12.0,Active,0,0
1077071,132756,-34,142103.7,180000,0.0,0.0,0.0,0.0,7927.605,13500.0,5840.685,139686.525,143368.425,143368.425,0.0,0,0.0,0.0,10.0,Active,0,0
2784469,159318,-9,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2242716,263031,-64,0.0,0,0.0,0.0,0.0,0.0,0.0,104.265,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
1974572,344279,-76,0.0,90000,0.0,0.0,0.0,0.0,0.0,223.56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2003960,371392,-38,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2731202,153544,-68,0.0,135000,0.0,0.0,0.0,0.0,0.0,4860.99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
1486550,356815,-14,219122.37,270000,0.0,0.0,0.0,0.0,11301.12,12375.0,12375.0,213647.4,219122.37,219122.37,0.0,0,0.0,0.0,76.0,Active,0,0
1464543,374532,-44,33395.31,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,29848.905,33395.31,33395.31,0.0,0,0.0,0.0,58.0,Active,0,0
2814092,296007,-26,92686.545,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,88874.595,92686.545,92686.545,0.0,0,0.0,0.0,48.0,Active,0,0
2466275,216788,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,Active,0,0
2532049,396169,-15,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1797711,203250,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2056370,284194,-33,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1430075,298444,-55,0.0,157500,0.0,0.0,0.0,0.0,2817.63,3060.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
1316521,199710,-1,182904.21,171000,3600.0,3600.0,0.0,0.0,9064.26,543.51,543.51,170981.37,180663.21,180663.21,1.0,1,0.0,0.0,9.0,Active,0,0
1207404,401938,-53,0.0,0,0.0,0.0,0.0,0.0,0.0,329.22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
2089406,424828,-61,53254.485,90000,0.0,0.0,0.0,0.0,4500.0,6750.0,6750.0,50976.585,53254.485,53254.485,0.0,0,0.0,0.0,25.0,Active,0,0
1118318,263704,-60,6333.255,180000,0.0,0.0,0.0,0.0,6128.37,0.0,0.0,3350.115,6333.255,6333.255,0.0,0,0.0,0.0,19.0,Active,1,1
2094801,454551,-46,0.0,45000,0.0,0.0,0.0,0.0,0.0,1768.86,0.0,0.0,-1768.86,-1768.86,0.0,0,0.0,0.0,16.0,Active,0,0
2186514,371417,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,161.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2841759,324811,-8,0.0,135000,0.0,14756.85,0.0,14756.85,2250.0,40500.0,38250.0,0.0,0.0,0.0,0.0,1,0.0,1.0,12.0,Active,0,0
1004222,294195,-13,89541.54,90000,2250.0,2250.0,0.0,0.0,4500.0,4500.0,4500.0,85732.515,89541.54,89541.54,1.0,1,0.0,0.0,68.0,Active,0,0
1537282,134236,-64,136957.725,135000,0.0,0.0,0.0,0.0,6750.0,0.0,0.0,127476.54,136298.34,136298.34,0.0,0,0.0,0.0,22.0,Active,1,1
1710417,202020,-17,896.355,450000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,805.23,896.355,896.355,0.0,0,0.0,0.0,5.0,Active,0,0
2094982,155036,-71,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2661374,451934,-20,246626.775,720000,90000.0,90000.0,0.0,0.0,9291.105,18000.0,18000.0,239822.46,244606.275,244606.275,2.0,2,0.0,0.0,2.0,Active,0,0
2755062,451474,-21,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1976333,388732,-15,0.0,81000,0.0,0.0,0.0,0.0,0.0,129.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2568131,324890,-69,0.0,180000,0.0,0.0,0.0,0.0,0.0,1972.89,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1568713,267079,-24,0.0,90000,0.0,0.0,0.0,0.0,0.0,1360.08,1360.08,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1473599,389433,-75,0.0,157500,0.0,0.0,0.0,0.0,0.0,1793.025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2671325,320979,-21,0.0,45000,0.0,0.0,0.0,0.0,0.0,756.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1832623,224100,-68,187798.5,180000,2250.0,2250.0,0.0,0.0,9000.0,9000.0,9000.0,178520.49,186942.42,186942.42,2.0,2,0.0,0.0,23.0,Active,0,0
1567123,182283,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2426783,193863,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,132.435,132.435,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2058303,122635,-76,95750.235,180000,130500.0,130500.0,0.0,0.0,0.0,42729.345,42390.0,87770.655,95750.235,95750.235,4.0,4,0.0,0.0,1.0,Active,0,0
1571271,214554,-22,0.0,0,0.0,0.0,0.0,0.0,0.0,199.44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2783805,174360,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,260.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2313991,406613,-87,172336.41,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,166876.56,172336.41,172336.41,0.0,0,0.0,0.0,13.0,Active,0,0
2710246,334902,-23,34.335,202500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.335,34.335,0.0,0,0.0,0.0,41.0,Active,1217,0
1514542,360883,-5,44665.785,90000,0.0,20610.945,0.0,20610.945,2250.0,22500.0,22500.0,37798.02,43679.43,43679.43,0.0,17,0.0,17.0,2.0,Active,0,0
2384713,376352,-7,62957.25,225000,0.0,85457.25,0.0,85457.25,0.0,22500.0,22500.0,62957.25,62957.25,62957.25,0.0,1,0.0,1.0,0.0,Active,0,0
2807351,287638,-85,122738.58,135000,0.0,0.0,0.0,0.0,6750.0,13500.0,13500.0,118714.95,122738.58,122738.58,0.0,0,0.0,0.0,16.0,Active,0,0
1981137,419922,-24,0.0,180000,0.0,0.0,0.0,0.0,0.0,73.215,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,Active,0,0
1194411,176939,-27,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
